#Theta,Phi,Pol,Theta,Phi,Mag
-0.17453,-1.30900,0.00000,2.44960,2.54374,0.46657
-0.17453,-1.22173,0.00000,2.42309,2.57119,0.45814
-0.17453,-1.13446,0.00000,2.39518,2.60003,0.44812
-0.17453,-1.04720,0.00000,2.36591,2.62963,0.43627
-0.17453,-0.95993,0.00000,2.33574,2.65930,0.42235
-0.17453,-0.87266,0.00000,2.30565,2.68871,0.40643
-0.17453,-0.78540,0.00000,2.27726,2.71806,0.38891
-0.17453,-0.69813,0.00000,2.25300,2.74789,0.37058
-0.17453,-0.61087,0.00000,2.23630,2.77909,0.35245
-0.17453,-0.52360,0.00000,2.23072,2.81289,0.33558
-0.17453,-0.43633,0.00000,2.23841,2.85088,0.32101
-0.17453,-0.34907,0.00000,2.25826,2.89489,0.30953
-0.17453,-0.26180,0.00000,2.28530,2.94639,0.30151
-0.17453,-0.17453,0.00000,2.31210,3.00579,0.29666
-0.17453,-0.08727,0.00000,2.33144,3.07180,0.29426
-0.17453,0.00000,0.00000,2.33847,3.14159,0.29357
-0.17453,0.08727,0.00000,2.33144,-3.07181,0.29427
-0.17453,0.17453,0.00000,2.31203,-3.00581,0.29668
-0.17453,0.26180,0.00000,2.28524,-2.94643,0.30154
-0.17453,0.34907,0.00000,2.25818,-2.89494,0.30957
-0.17453,0.43633,0.00000,2.23832,-2.85095,0.32106
-0.17453,0.52360,0.00000,2.23064,-2.81297,0.33563
-0.17453,0.61087,0.00000,2.23622,-2.77917,0.35250
-0.17453,0.69813,0.00000,2.25296,-2.74794,0.37061
-0.17453,0.78540,0.00000,2.27723,-2.71809,0.38892
-0.17453,0.87266,0.00000,2.30563,-2.68871,0.40642
-0.17453,0.95993,0.00000,2.33575,-2.65926,0.42232
-0.17453,1.04720,0.00000,2.36592,-2.62957,0.43622
-0.17453,1.13446,0.00000,2.39517,-2.59996,0.44807
-0.17453,1.22173,0.00000,2.42307,-2.57114,0.45809
-0.17453,1.30900,0.00000,2.44957,-2.54369,0.46652
-0.17453,1.39626,0.00000,2.47484,-2.51799,0.47350
-0.17453,1.48353,0.00000,2.49912,-2.49429,0.47904
-0.17453,1.57080,0.00000,2.52254,-2.47288,0.48315
-0.17453,-1.48353,1.57080,1.57653,2.53752,0.30400
-0.17453,-1.39626,1.57080,1.56085,2.52237,0.29412
-0.17453,-1.30900,1.57080,1.56681,2.50940,0.28329
-0.17453,-1.22173,1.57080,1.59450,2.49941,0.27192
-0.17453,-1.13446,1.57080,1.64291,2.49359,0.26077
-0.17453,-1.04720,1.57080,1.70858,2.49392,0.25093
-0.17453,-0.95993,1.57080,1.78504,2.50279,0.24339
-0.17453,-0.87266,1.57080,1.86466,2.52186,0.23847
-0.17453,-0.78540,1.57080,1.94200,2.55094,0.23577
-0.17453,-0.69813,1.57080,2.01499,2.58876,0.23461
-0.17453,-0.61087,1.57080,2.08313,2.63415,0.23439
-0.17453,-0.52360,1.57080,2.14523,2.68689,0.23478
-0.17453,-0.43633,1.57080,2.19920,2.74739,0.23557
-0.17453,-0.34907,1.57080,2.24306,2.81566,0.23653
-0.17453,-0.26180,1.57080,2.27616,2.89089,0.23748
-0.17453,-0.17453,1.57080,2.29881,2.97151,0.23825
-0.17453,-0.08727,1.57080,2.31196,3.05568,0.23875
-0.17453,0.00000,1.57080,2.31626,-3.14159,0.23892
-0.17453,0.08727,1.57080,2.31196,-3.05568,0.23875
-0.17453,0.17453,1.57080,2.29884,-2.97151,0.23826
-0.17453,0.26180,1.57080,2.27616,-2.89089,0.23748
-0.17453,0.34907,1.57080,2.24309,-2.81566,0.23653
-0.17453,0.43633,1.57080,2.19926,-2.74737,0.23557
-0.17453,0.52360,1.57080,2.14529,-2.68687,0.23478
-0.17453,0.61087,1.57080,2.08319,-2.63413,0.23438
-0.17453,0.69813,1.57080,2.01507,-2.58875,0.23460
-0.17453,0.78540,1.57080,1.94209,-2.55091,0.23577
-0.17453,0.87266,1.57080,1.86475,-2.52183,0.23847
-0.17453,0.95993,1.57080,1.78512,-2.50279,0.24340
-0.17453,1.04720,1.57080,1.70865,-2.49395,0.25094
-0.17453,1.13446,1.57080,1.64298,-2.49367,0.26078
-0.17453,1.22173,1.57080,1.59457,-2.49947,0.27195
-0.17453,1.30900,1.57080,1.56687,-2.50951,0.28333
-0.17453,1.39626,1.57080,1.56091,-2.52249,0.29417
-0.17453,1.48353,1.57080,1.57659,-2.53764,0.30405
-0.17453,1.57080,1.57080,1.61323,-2.55411,0.31297
-0.13090,-1.48353,0.00000,2.54885,2.62325,0.47010
-0.13090,-1.39626,0.00000,2.52973,2.64071,0.46616
-0.13090,-1.30900,0.00000,2.51023,2.66030,0.46132
-0.13090,-1.22173,0.00000,2.49043,2.68175,0.45558
-0.13090,-1.13446,0.00000,2.47033,2.70487,0.44896
-0.13090,-1.04720,0.00000,2.45001,2.72952,0.44150
-0.13090,-0.95993,0.00000,2.42961,2.75557,0.43324
-0.13090,-0.87266,0.00000,2.40937,2.78286,0.42424
-0.13090,-0.78540,0.00000,2.38971,2.81136,0.41461
-0.13090,-0.69813,0.00000,2.37115,2.84108,0.40453
-0.13090,-0.61087,0.00000,2.35417,2.87220,0.39429
-0.13090,-0.52360,0.00000,2.33934,2.90495,0.38425
-0.13090,-0.43633,0.00000,2.32700,2.93962,0.37485
-0.13090,-0.34907,0.00000,2.31740,2.97638,0.36649
-0.13090,-0.26180,0.00000,2.31044,3.01527,0.35957
-0.13090,-0.17453,0.00000,2.30587,3.05611,0.35440
-0.13090,-0.08727,0.00000,2.30333,3.09845,0.35122
-0.13090,0.00000,0.00000,2.30253,3.14159,0.35014
-0.13090,0.08727,0.00000,2.30333,-3.09845,0.35122
-0.13090,0.17453,0.00000,2.30586,-3.05612,0.35441
-0.13090,0.26180,0.00000,2.31043,-3.01528,0.35958
-0.13090,0.34907,0.00000,2.31738,-2.97638,0.36650
-0.13090,0.43633,0.00000,2.32700,-2.93962,0.37485
-0.13090,0.52360,0.00000,2.33934,-2.90495,0.38425
-0.13090,0.61087,0.00000,2.35417,-2.87219,0.39427
-0.13090,0.69813,0.00000,2.37115,-2.84106,0.40450
-0.13090,0.78540,0.00000,2.38973,-2.81132,0.41457
-0.13090,0.87266,0.00000,2.40938,-2.78282,0.42420
-0.13090,0.95993,0.00000,2.42961,-2.75553,0.43320
-0.13090,1.04720,0.00000,2.45000,-2.72948,0.44145
-0.13090,1.13446,0.00000,2.47031,-2.70484,0.44891
-0.13090,1.22173,0.00000,2.49039,-2.68172,0.45553
-0.13090,1.30900,0.00000,2.51021,-2.66027,0.46128
-0.13090,1.39626,0.00000,2.52969,-2.64069,0.46612
-0.13090,1.48353,0.00000,2.54882,-2.62322,0.47005
-0.13090,1.57080,0.00000,2.56756,-2.60817,0.47310
-0.13090,-1.48353,1.57080,1.64407,2.67947,0.29207
-0.13090,-1.39626,1.57080,1.62555,2.67146,0.28384
-0.13090,-1.30900,1.57080,1.61938,2.66581,0.27526
-0.13090,-1.22173,1.57080,1.62542,2.66319,0.26651
-0.13090,-1.13446,1.57080,1.64311,2.66422,0.25783
-0.13090,-1.04720,1.57080,1.67141,2.66950,0.24951
-0.13090,-0.95993,1.57080,1.70872,2.67955,0.24183
-0.13090,-0.87266,1.57080,1.75279,2.69502,0.23511
-0.13090,-0.78540,1.57080,1.80078,2.71649,0.22956
-0.13090,-0.69813,1.57080,1.84959,2.74427,0.22527
-0.13090,-0.61087,1.57080,1.89640,2.77838,0.22218
-0.13090,-0.52360,1.57080,1.93909,2.81846,0.22010
-0.13090,-0.43633,1.57080,1.97621,2.86391,0.21881
-0.13090,-0.34907,1.57080,2.00708,2.91390,0.21807
-0.13090,-0.26180,1.57080,2.03131,2.96756,0.21767
-0.13090,-0.17453,1.57080,2.04871,3.02401,0.21749
-0.13090,-0.08727,1.57080,2.05922,3.08233,0.21742
-0.13090,0.00000,1.57080,2.06271,-3.14159,0.21740
-0.13090,0.08727,1.57080,2.05922,-3.08233,0.21742
-0.13090,0.17453,1.57080,2.04877,-3.02400,0.21749
-0.13090,0.26180,1.57080,2.03134,-2.96756,0.21767
-0.13090,0.34907,1.57080,2.00713,-2.91389,0.21806
-0.13090,0.43633,1.57080,1.97627,-2.86390,0.21880
-0.13090,0.52360,1.57080,1.93913,-2.81846,0.22010
-0.13090,0.61087,1.57080,1.89645,-2.77838,0.22218
-0.13090,0.69813,1.57080,1.84964,-2.74427,0.22527
-0.13090,0.78540,1.57080,1.80082,-2.71651,0.22957
-0.13090,0.87266,1.57080,1.75282,-2.69506,0.23513
-0.13090,0.95993,1.57080,1.70876,-2.67959,0.24185
-0.13090,1.04720,1.57080,1.67144,-2.66953,0.24952
-0.13090,1.13446,1.57080,1.64315,-2.66428,0.25786
-0.13090,1.22173,1.57080,1.62545,-2.66326,0.26655
-0.13090,1.30900,1.57080,1.61941,-2.66589,0.27531
-0.13090,1.39626,1.57080,1.62559,-2.67154,0.28389
-0.13090,1.48353,1.57080,1.64411,-2.67954,0.29211
-0.13090,1.57080,1.57080,1.67457,-2.68928,0.29989
-0.08727,-1.48353,0.00000,2.58991,2.77582,0.46346
-0.08727,-1.39626,0.00000,2.57663,2.78625,0.46103
-0.08727,-1.30900,0.00000,2.56332,2.79865,0.45819
-0.08727,-1.22173,0.00000,2.55009,2.81286,0.45495
-0.08727,-1.13446,0.00000,2.53699,2.82873,0.45135
-0.08727,-1.04720,0.00000,2.52411,2.84614,0.44743
-0.08727,-0.95993,0.00000,2.51157,2.86498,0.44325
-0.08727,-0.87266,0.00000,2.49946,2.88514,0.43888
-0.08727,-0.78540,0.00000,2.48791,2.90658,0.43441
-0.08727,-0.69813,0.00000,2.47708,2.92918,0.42995
-0.08727,-0.61087,0.00000,2.46711,2.95287,0.42559
-0.08727,-0.52360,0.00000,2.45811,2.97762,0.42147
-0.08727,-0.43633,0.00000,2.45023,3.00330,0.41770
-0.08727,-0.34907,0.00000,2.44363,3.02983,0.41442
-0.08727,-0.26180,0.00000,2.43838,3.05709,0.41172
-0.08727,-0.17453,0.00000,2.43460,3.08492,0.40972
-0.08727,-0.08727,0.00000,2.43230,3.11315,0.40849
-0.08727,0.00000,0.00000,2.43152,3.14159,0.40808
-0.08727,0.08727,0.00000,2.43228,-3.11315,0.40848
-0.08727,0.17453,0.00000,2.43460,-3.08492,0.40971
-0.08727,0.26180,0.00000,2.43840,-3.05709,0.41172
-0.08727,0.34907,0.00000,2.44363,-3.02983,0.41441
-0.08727,0.43633,0.00000,2.45023,-3.00330,0.41769
-0.08727,0.52360,0.00000,2.45809,-2.97761,0.42145
-0.08727,0.61087,0.00000,2.46710,-2.95287,0.42557
-0.08727,0.69813,0.00000,2.47708,-2.92916,0.42992
-0.08727,0.78540,0.00000,2.48792,-2.90656,0.43439
-0.08727,0.87266,0.00000,2.49945,-2.88513,0.43885
-0.08727,0.95993,0.00000,2.51154,-2.86497,0.44322
-0.08727,1.04720,0.00000,2.52409,-2.84613,0.44740
-0.08727,1.13446,0.00000,2.53697,-2.82872,0.45132
-0.08727,1.22173,0.00000,2.55008,-2.81284,0.45492
-0.08727,1.30900,0.00000,2.56332,-2.79863,0.45815
-0.08727,1.39626,0.00000,2.57663,-2.78622,0.46100
-0.08727,1.48353,0.00000,2.58989,-2.77581,0.46343
-0.08727,1.57080,0.00000,2.60308,-2.76755,0.46544
-0.08727,-1.48353,1.57080,1.69951,2.82867,0.28429
-0.08727,-1.39626,1.57080,1.68288,2.82631,0.27846
-0.08727,-1.30900,1.57080,1.67174,2.82594,0.27249
-0.08727,-1.22173,1.57080,1.66609,2.82783,0.26649
-0.08727,-1.13446,1.57080,1.66572,2.83221,0.26054
-0.08727,-1.04720,1.57080,1.67022,2.83931,0.25474
-0.08727,-0.95993,1.57080,1.67900,2.84933,0.24920
-0.08727,-0.87266,1.57080,1.69134,2.86240,0.24401
-0.08727,-0.78540,1.57080,1.70641,2.87860,0.23924
-0.08727,-0.69813,1.57080,1.72330,2.89795,0.23495
-0.08727,-0.61087,1.57080,1.74104,2.92036,0.23116
-0.08727,-0.52360,1.57080,1.75867,2.94571,0.22793
-0.08727,-0.43633,1.57080,1.77528,2.97377,0.22524
-0.08727,-0.34907,1.57080,1.79003,3.00424,0.22309
-0.08727,-0.26180,1.57080,1.80225,3.03672,0.22145
-0.08727,-0.17453,1.57080,1.81138,3.07078,0.22030
-0.08727,-0.08727,1.57080,1.81701,3.10591,0.21962
-0.08727,0.00000,1.57080,1.81891,3.14159,0.21940
-0.08727,0.08727,1.57080,1.81701,-3.10591,0.21962
-0.08727,0.17453,1.57080,1.81138,-3.07078,0.22030
-0.08727,0.26180,1.57080,1.80226,-3.03672,0.22145
-0.08727,0.34907,1.57080,1.79005,-3.00424,0.22309
-0.08727,0.43633,1.57080,1.77528,-2.97378,0.22525
-0.08727,0.52360,1.57080,1.75867,-2.94572,0.22794
-0.08727,0.61087,1.57080,1.74105,-2.92037,0.23117
-0.08727,0.69813,1.57080,1.72331,-2.89796,0.23496
-0.08727,0.78540,1.57080,1.70643,-2.87861,0.23925
-0.08727,0.87266,1.57080,1.69135,-2.86242,0.24403
-0.08727,0.95993,1.57080,1.67901,-2.84935,0.24922
-0.08727,1.04720,1.57080,1.67023,-2.83933,0.25476
-0.08727,1.13446,1.57080,1.66574,-2.83223,0.26056
-0.08727,1.22173,1.57080,1.66611,-2.82787,0.26652
-0.08727,1.30900,1.57080,1.67176,-2.82598,0.27252
-0.08727,1.39626,1.57080,1.68290,-2.82635,0.27849
-0.08727,1.48353,1.57080,1.69954,-2.82871,0.28433
-0.08727,1.57080,1.57080,1.72146,-2.83283,0.28998
-0.04363,-1.48353,0.00000,2.61929,2.95081,0.45963
-0.04363,-1.39626,0.00000,2.61248,2.95480,0.45854
-0.04363,-1.30900,0.00000,2.60573,2.96008,0.45737
-0.04363,-1.22173,0.00000,2.59908,2.96655,0.45610
-0.04363,-1.13446,0.00000,2.59262,2.97416,0.45478
-0.04363,-1.04720,0.00000,2.58635,2.98283,0.45339
-0.04363,-0.95993,0.00000,2.58035,2.99248,0.45198
-0.04363,-0.87266,0.00000,2.57468,3.00304,0.45057
-0.04363,-0.78540,0.00000,2.56935,3.01444,0.44917
-0.04363,-0.69813,0.00000,2.56443,3.02661,0.44782
-0.04363,-0.61087,0.00000,2.55998,3.03945,0.44654
-0.04363,-0.52360,0.00000,2.55602,3.05290,0.44537
-0.04363,-0.43633,0.00000,2.55258,3.06687,0.44432
-0.04363,-0.34907,0.00000,2.54974,3.08128,0.44343
-0.04363,-0.26180,0.00000,2.54749,3.09604,0.44272
-0.04363,-0.17453,0.00000,2.54587,3.11108,0.44219
-0.04363,-0.08727,0.00000,2.54490,3.12629,0.44187
-0.04363,0.00000,0.00000,2.54501,3.14159,0.44194
-0.04363,0.08727,0.00000,2.54490,-3.12629,0.44187
-0.04363,0.17453,0.00000,2.54587,-3.11108,0.44219
-0.04363,0.26180,0.00000,2.54750,-3.09604,0.44270
-0.04363,0.34907,0.00000,2.54973,-3.08128,0.44343
-0.04363,0.43633,0.00000,2.55260,-3.06687,0.44432
-0.04363,0.52360,0.00000,2.55600,-3.05290,0.44536
-0.04363,0.61087,0.00000,2.55997,-3.03945,0.44653
-0.04363,0.69813,0.00000,2.56443,-3.02660,0.44781
-0.04363,0.78540,0.00000,2.56934,-3.01444,0.44916
-0.04363,0.87266,0.00000,2.57465,-3.00304,0.45055
-0.04363,0.95993,0.00000,2.58036,-2.99247,0.45196
-0.04363,1.04720,0.00000,2.58634,-2.98282,0.45337
-0.04363,1.13446,0.00000,2.59261,-2.97415,0.45475
-0.04363,1.22173,0.00000,2.59909,-2.96655,0.45609
-0.04363,1.30900,0.00000,2.60572,-2.96007,0.45735
-0.04363,1.39626,0.00000,2.61247,-2.95480,0.45853
-0.04363,1.48353,0.00000,2.61930,-2.95080,0.45962
-0.04363,1.57080,0.00000,2.62611,-2.94815,0.46060
-0.04363,-1.48353,1.57080,1.73924,2.98392,0.28080
-0.04363,-1.39626,1.57080,1.72892,2.98431,0.27781
-0.04363,-1.30900,1.57080,1.72001,2.98587,0.27481
-0.04363,-1.22173,1.57080,1.71254,2.98863,0.27183
-0.04363,-1.13446,1.57080,1.70649,2.99260,0.26889
-0.04363,-1.04720,1.57080,1.70181,2.99782,0.26603
-0.04363,-0.95993,1.57080,1.69841,3.00428,0.26328
-0.04363,-0.87266,1.57080,1.69617,3.01197,0.26066
-0.04363,-0.78540,1.57080,1.69491,3.02087,0.25820
-0.04363,-0.69813,1.57080,1.69449,3.03092,0.25593
-0.04363,-0.61087,1.57080,1.69469,3.04207,0.25388
-0.04363,-0.52360,1.57080,1.69534,3.05424,0.25206
-0.04363,-0.43633,1.57080,1.69626,3.06731,0.25049
-0.04363,-0.34907,1.57080,1.69727,3.08118,0.24919
-0.04363,-0.26180,1.57080,1.69823,3.09569,0.24817
-0.04363,-0.17453,1.57080,1.69900,3.11071,0.24744
-0.04363,-0.08727,1.57080,1.69950,3.12606,0.24699
-0.04363,0.00000,1.57080,1.69959,-3.14159,0.24704
-0.04363,0.08727,1.57080,1.69950,-3.12606,0.24699
-0.04363,0.17453,1.57080,1.69900,-3.11071,0.24744
-0.04363,0.26180,1.57080,1.69822,-3.09569,0.24818
-0.04363,0.34907,1.57080,1.69727,-3.08118,0.24920
-0.04363,0.43633,1.57080,1.69626,-3.06732,0.25050
-0.04363,0.52360,1.57080,1.69534,-3.05424,0.25207
-0.04363,0.61087,1.57080,1.69469,-3.04207,0.25388
-0.04363,0.69813,1.57080,1.69449,-3.03092,0.25594
-0.04363,0.78540,1.57080,1.69492,-3.02087,0.25821
-0.04363,0.87266,1.57080,1.69617,-3.01197,0.26067
-0.04363,0.95993,1.57080,1.69842,-3.00429,0.26329
-0.04363,1.04720,1.57080,1.70182,-2.99783,0.26605
-0.04363,1.13446,1.57080,1.70649,-2.99262,0.26891
-0.04363,1.22173,1.57080,1.71254,-2.98864,0.27185
-0.04363,1.30900,1.57080,1.72002,-2.98588,0.27483
-0.04363,1.39626,1.57080,1.72894,-2.98432,0.27782
-0.04363,1.48353,1.57080,1.73926,-2.98392,0.28081
-0.04363,1.57080,1.57080,1.75092,-2.98465,0.28376
0.00000,-1.48353,0.00000,2.63413,3.14159,0.45895
0.00000,-1.39626,0.00000,2.63413,3.14159,0.45895
0.00000,-1.30900,0.00000,2.63413,3.14159,0.45895
0.00000,-1.22173,0.00000,2.63413,3.14159,0.45895
0.00000,-1.13446,0.00000,2.63413,3.14159,0.45895
0.00000,-1.04720,0.00000,2.63413,3.14159,0.45895
0.00000,-0.95993,0.00000,2.63413,3.14159,0.45895
0.00000,-0.87266,0.00000,2.63413,3.14159,0.45895
0.00000,-0.78540,0.00000,2.63413,3.14159,0.45895
0.00000,-0.69813,0.00000,2.63413,3.14159,0.45895
0.00000,-0.61087,0.00000,2.63413,3.14159,0.45895
0.00000,-0.52360,0.00000,2.63413,3.14159,0.45895
0.00000,-0.43633,0.00000,2.63413,3.14159,0.45895
0.00000,-0.34907,0.00000,2.63413,3.14159,0.45895
0.00000,-0.26180,0.00000,2.63413,3.14159,0.45895
0.00000,-0.17453,0.00000,2.63413,3.14159,0.45895
0.00000,-0.08727,0.00000,2.63413,3.14159,0.45895
0.00000,0.00000,0.00000,2.63413,3.14159,0.45895
0.00000,0.08727,0.00000,2.63413,3.14159,0.45895
0.00000,0.17453,0.00000,2.63413,3.14159,0.45895
0.00000,0.26180,0.00000,2.63413,3.14159,0.45895
0.00000,0.34907,0.00000,2.63413,3.14159,0.45895
0.00000,0.43633,0.00000,2.63413,3.14159,0.45895
0.00000,0.52360,0.00000,2.63413,3.14159,0.45895
0.00000,0.61087,0.00000,2.63413,3.14159,0.45895
0.00000,0.69813,0.00000,2.63413,3.14159,0.45895
0.00000,0.78540,0.00000,2.63413,3.14159,0.45895
0.00000,0.87266,0.00000,2.63413,3.14159,0.45895
0.00000,0.95993,0.00000,2.63413,3.14159,0.45895
0.00000,1.04720,0.00000,2.63413,3.14159,0.45895
0.00000,1.13446,0.00000,2.63413,3.14159,0.45895
0.00000,1.22173,0.00000,2.63413,3.14159,0.45895
0.00000,1.30900,0.00000,2.63413,3.14159,0.45895
0.00000,1.39626,0.00000,2.63413,3.14159,0.45895
0.00000,1.48353,0.00000,2.63413,3.14159,0.45895
0.00000,1.57080,0.00000,2.63413,3.14159,0.45895
0.00000,-1.48353,1.57080,1.76100,3.14159,0.28162
0.00000,-1.39626,1.57080,1.76100,3.14159,0.28162
0.00000,-1.30900,1.57080,1.76100,3.14159,0.28162
0.00000,-1.22173,1.57080,1.76100,3.14159,0.28162
0.00000,-1.13446,1.57080,1.76100,3.14159,0.28162
0.00000,-1.04720,1.57080,1.76100,3.14159,0.28162
0.00000,-0.95993,1.57080,1.76100,3.14159,0.28162
0.00000,-0.87266,1.57080,1.76100,3.14159,0.28162
0.00000,-0.78540,1.57080,1.76100,3.14159,0.28162
0.00000,-0.69813,1.57080,1.76100,3.14159,0.28162
0.00000,-0.61087,1.57080,1.76100,3.14159,0.28162
0.00000,-0.52360,1.57080,1.76100,3.14159,0.28162
0.00000,-0.43633,1.57080,1.76100,3.14159,0.28162
0.00000,-0.34907,1.57080,1.76100,3.14159,0.28162
0.00000,-0.26180,1.57080,1.76100,3.14159,0.28162
0.00000,-0.17453,1.57080,1.76100,3.14159,0.28162
0.00000,-0.08727,1.57080,1.76100,3.14159,0.28162
0.00000,0.00000,1.57080,1.76100,3.14159,0.28162
0.00000,0.08727,1.57080,1.76100,3.14159,0.28162
0.00000,0.17453,1.57080,1.76100,3.14159,0.28162
0.00000,0.26180,1.57080,1.76100,3.14159,0.28162
0.00000,0.34907,1.57080,1.76100,3.14159,0.28162
0.00000,0.43633,1.57080,1.76100,3.14159,0.28162
0.00000,0.52360,1.57080,1.76100,3.14159,0.28162
0.00000,0.61087,1.57080,1.76100,3.14159,0.28162
0.00000,0.69813,1.57080,1.76100,3.14159,0.28162
0.00000,0.78540,1.57080,1.76100,3.14159,0.28162
0.00000,0.87266,1.57080,1.76100,3.14159,0.28162
0.00000,0.95993,1.57080,1.76100,3.14159,0.28162
0.00000,1.04720,1.57080,1.76100,3.14159,0.28162
0.00000,1.13446,1.57080,1.76100,3.14159,0.28162
0.00000,1.22173,1.57080,1.76100,3.14159,0.28162
0.00000,1.30900,1.57080,1.76100,3.14159,0.28162
0.00000,1.39626,1.57080,1.76100,3.14159,0.28162
0.00000,1.48353,1.57080,1.76100,3.14159,0.28162
0.00000,1.57080,1.57080,1.76100,3.14159,0.28162
0.04363,-1.48353,0.00000,2.63291,-2.94690,0.46149
0.04363,-1.39626,0.00000,2.63963,-2.94711,0.46225
0.04363,-1.30900,0.00000,2.64622,-2.94882,0.46293
0.04363,-1.22173,0.00000,2.65264,-2.95207,0.46348
0.04363,-1.13446,0.00000,2.65886,-2.95689,0.46394
0.04363,-1.04720,0.00000,2.66482,-2.96329,0.46431
0.04363,-0.95993,0.00000,2.67047,-2.97127,0.46459
0.04363,-0.87266,0.00000,2.67581,-2.98079,0.46480
0.04363,-0.78540,0.00000,2.68078,-2.99183,0.46496
0.04363,-0.69813,0.00000,2.68534,-3.00432,0.46505
0.04363,-0.61087,0.00000,2.68944,-3.01816,0.46511
0.04363,-0.52360,0.00000,2.69308,-3.03326,0.46513
0.04363,-0.43633,0.00000,2.69620,-3.04949,0.46514
0.04363,-0.34907,0.00000,2.69880,-3.06669,0.46513
0.04363,-0.26180,0.00000,2.70085,-3.08468,0.46511
0.04363,-0.17453,0.00000,2.70232,-3.10330,0.46509
0.04363,-0.08727,0.00000,2.70321,-3.12234,0.46509
0.04363,0.00000,0.00000,2.70380,3.14159,0.46530
0.04363,0.08727,0.00000,2.70321,3.12234,0.46509
0.04363,0.17453,0.00000,2.70232,3.10330,0.46509
0.04363,0.26180,0.00000,2.70085,3.08468,0.46511
0.04363,0.34907,0.00000,2.69880,3.06669,0.46513
0.04363,0.43633,0.00000,2.69620,3.04949,0.46514
0.04363,0.52360,0.00000,2.69307,3.03327,0.46514
0.04363,0.61087,0.00000,2.68944,3.01816,0.46511
0.04363,0.69813,0.00000,2.68533,3.00432,0.46506
0.04363,0.78540,0.00000,2.68076,2.99184,0.46496
0.04363,0.87266,0.00000,2.67582,2.98079,0.46481
0.04363,0.95993,0.00000,2.67049,2.97127,0.46461
0.04363,1.04720,0.00000,2.66481,2.96330,0.46432
0.04363,1.13446,0.00000,2.65887,2.95689,0.46395
0.04363,1.22173,0.00000,2.65266,2.95207,0.46350
0.04363,1.30900,0.00000,2.64623,2.94882,0.46294
0.04363,1.39626,0.00000,2.63963,2.94712,0.46228
0.04363,1.48353,0.00000,2.63291,2.94691,0.46150
0.04363,1.57080,0.00000,2.62612,2.94816,0.46062
0.04363,-1.48353,1.57080,1.76378,-2.98646,0.28665
0.04363,-1.39626,1.57080,1.77770,-2.98932,0.28946
0.04363,-1.30900,1.57080,1.79247,-2.99318,0.29217
0.04363,-1.22173,1.57080,1.80787,-2.99800,0.29477
0.04363,-1.13446,1.57080,1.82367,-3.00375,0.29725
0.04363,-1.04720,1.57080,1.83958,-3.01039,0.29960
0.04363,-0.95993,1.57080,1.85537,-3.01787,0.30179
0.04363,-0.87266,1.57080,1.87076,-3.02618,0.30384
0.04363,-0.78540,1.57080,1.88552,-3.03524,0.30571
0.04363,-0.69813,1.57080,1.89937,-3.04504,0.30741
0.04363,-0.61087,1.57080,1.91212,-3.05550,0.30893
0.04363,-0.52360,1.57080,1.92359,-3.06657,0.31026
0.04363,-0.43633,1.57080,1.93359,-3.07820,0.31139
0.04363,-0.34907,1.57080,1.94195,-3.09029,0.31233
0.04363,-0.26180,1.57080,1.94859,-3.10276,0.31307
0.04363,-0.17453,1.57080,1.95338,-3.11554,0.31359
0.04363,-0.08727,1.57080,1.95628,-3.12851,0.31390
0.04363,0.00000,1.57080,1.95712,3.14159,0.31413
0.04363,0.08727,1.57080,1.95628,3.12851,0.31390
0.04363,0.17453,1.57080,1.95338,3.11554,0.31359
0.04363,0.26180,1.57080,1.94856,3.10276,0.31306
0.04363,0.34907,1.57080,1.94192,3.09029,0.31233
0.04363,0.43633,1.57080,1.93356,3.07820,0.31139
0.04363,0.52360,1.57080,1.92356,3.06657,0.31025
0.04363,0.61087,1.57080,1.91210,3.05550,0.30892
0.04363,0.69813,1.57080,1.89935,3.04503,0.30740
0.04363,0.78540,1.57080,1.88549,3.03524,0.30569
0.04363,0.87266,1.57080,1.87074,3.02617,0.30383
0.04363,0.95993,1.57080,1.85535,3.01787,0.30178
0.04363,1.04720,1.57080,1.83955,3.01038,0.29959
0.04363,1.13446,1.57080,1.82363,3.00374,0.29724
0.04363,1.22173,1.57080,1.80784,2.99799,0.29476
0.04363,1.30900,1.57080,1.79245,2.99317,0.29215
0.04363,1.39626,1.57080,1.77768,2.98931,0.28944
0.04363,1.48353,1.57080,1.76376,2.98645,0.28663
0.04363,1.57080,1.57080,1.75090,2.98464,0.28374
0.08727,-1.48353,0.00000,2.61610,-2.76166,0.46704
0.08727,-1.39626,0.00000,2.62889,-2.75837,0.46827
0.08727,-1.30900,0.00000,2.64142,-2.75786,0.46913
0.08727,-1.22173,0.00000,2.65364,-2.76034,0.46965
0.08727,-1.13446,0.00000,2.66548,-2.76603,0.46988
0.08727,-1.04720,0.00000,2.67689,-2.77510,0.46987
0.08727,-0.95993,0.00000,2.68781,-2.78769,0.46965
0.08727,-0.87266,0.00000,2.69821,-2.80391,0.46928
0.08727,-0.78540,0.00000,2.70797,-2.82383,0.46880
0.08727,-0.69813,0.00000,2.71705,-2.84743,0.46825
0.08727,-0.61087,0.00000,2.72533,-2.87467,0.46769
0.08727,-0.52360,0.00000,2.73275,-2.90535,0.46713
