#Theta,Phi,Pol,Theta,Phi,Mag
0.052359878,1.832595715,1.570796327,3.061660216,1.607289218,0.632840595
0.06981317,1.832595715,0,2.820138002,1.442597103,0.215171781
0.06981317,1.832595715,1.570796327,3.031042302,1.732910314,0.617227848
0.087266463,1.832595715,0,2.762661927,1.441650098,0.229608243
0.087266463,1.832595715,1.570796327,2.996989479,1.808006222,0.598395353
0.104719755,1.832595715,0,2.785691626,1.515384792,0.290313073
0.104719755,1.832595715,1.570796327,2.959246217,1.860514658,0.577280794
0.122173048,1.832595715,0,2.821617046,1.611114198,0.374624797
0.122173048,1.832595715,1.570796327,2.916739608,1.902333791,0.553739345
0.13962634,1.832595715,0,2.841471858,1.694596462,0.458222172
0.13962634,1.832595715,1.570796327,2.867509953,1.938423296,0.526845081
0.157079633,1.832595715,0,2.846544702,1.75580052,0.528507772
0.157079633,1.832595715,1.570796327,2.808431478,1.970735991,0.495876639
0.174532925,1.832595715,0,2.841988538,1.797373414,0.582896033
0.174532925,1.832595715,1.570796327,2.734982541,2.000211059,0.460746108
0.191986218,1.832595715,0,2.831322322,1.824780804,0.623102478
0.191986218,1.832595715,1.570796327,2.640655338,2.027290853,0.422319173
0.20943951,1.832595715,0,2.816468142,1.842621934,0.651807572
0.20943951,1.832595715,1.570796327,2.516530476,2.052096679,0.382747276
0.226892803,1.832595715,0,2.798416549,1.854090733,0.671345682
0.226892803,1.832595715,1.570796327,2.35256761,2.074351299,0.346070982
0.244346095,1.832595715,0,2.777677946,1.861284596,0.683502142
0.244346095,1.832595715,1.570796327,2.143696941,2.093824269,0.318260419
0.261799388,1.832595715,0,2.754416606,1.865508844,0.68957287
0.261799388,1.832595715,1.570796327,1.902592755,2.109886656,0.305692847
0,2.094395102,0,3.048623437,3.141592654,0.377851763
0,2.094395102,1.570796327,3.103254337,0,0.651648847
0.017453293,2.094395102,0,3.075463368,2.230987621,0.289793414
0.017453293,2.094395102,1.570796327,3.115127458,1.075354998,0.649777541
0.034906585,2.094395102,0,2.980723596,1.263925677,0.198057225
0.034906585,2.094395102,1.570796327,3.092339363,1.857186569,0.640106256
0.052359878,2.094395102,0,3.018698483,1.608567014,0.370121452
0.052359878,2.094395102,1.570796327,3.057511602,2.098506934,0.624265361
0.06981317,2.094395102,0,3.028853849,2.023927117,0.597231399
0.06981317,2.094395102,1.570796327,3.016610379,2.208308637,0.601975483
0.087266463,2.094395102,0,3.015579958,2.161452473,0.722700363
0.087266463,2.094395102,1.570796327,2.968227876,2.273546357,0.571628756
0.104719755,2.094395102,0,2.998457295,2.201136116,0.784714798
0.104719755,2.094395102,1.570796327,2.908764389,2.318668941,0.53276522
0.122173048,2.094395102,0,2.98004127,2.210905394,0.816704363
0.122173048,2.094395102,1.570796327,2.832041682,2.352848742,0.485642361
0.13962634,2.094395102,0,2.960785774,2.21084714,0.833598559
0.13962634,2.094395102,1.570796327,2.727837495,2.379787129,0.43166496
0.157079633,2.094395102,0,2.940765981,2.207602455,0.841931125
0.157079633,2.094395102,1.570796327,2.579925065,2.400649043,0.374636033
0.174532925,2.094395102,0,2.919909712,2.203646479,0.844649589
0.174532925,2.094395102,1.570796327,2.367694374,2.415333494,0.322487058
0.191986218,2.094395102,0,2.898065756,2.200033769,0.84321011
0.191986218,2.094395102,1.570796327,2.085715834,2.422852848,0.287614468
0.20943951,2.094395102,0,2.874734503,2.197939717,0.838323145
0.20943951,2.094395102,1.570796327,1.792924353,2.421545644,0.279733818
0.226892803,2.094395102,0,2.853223442,2.196395983,0.815210933
0.226892803,2.094395102,1.570796327,1.611237198,2.411440144,0.287213543
0.244346095,2.094395102,0,2.828496066,2.192529991,0.795945391
0.244346095,2.094395102,1.570796327,1.263577039,2.40511862,0.316276654
0.261799388,2.094395102,0,2.808604778,2.185588309,0.774820977
0.261799388,2.094395102,1.570796327,1.188842305,2.380410277,0.339571564
0,2.35619449,0,3.048623437,3.141592654,0.377851763
0,2.35619449,1.570796327,3.103254337,0,0.651648847
0.017453293,2.35619449,0,3.087594271,1.638956166,0.229354297
0.017453293,2.35619449,1.570796327,3.122451162,1.471576574,0.648528806
0.034906585,2.35619449,0,3.069662823,1.527416097,0.343829085
0.034906585,2.35619449,1.570796327,3.088287918,2.321530539,0.633770182
0.052359878,2.35619449,0,3.061621087,2.36015172,0.657611741
0.052359878,2.35619449,1.570796327,3.041508829,2.486346831,0.607771414
0.06981317,2.35619449,0,3.039818048,2.473398282,0.782840862
0.06981317,2.35619449,1.570796327,2.984491418,2.555277686,0.569321213
0.087266463,2.35619449,0,3.019587737,2.487137645,0.830251569
0.087266463,2.35619449,1.570796327,2.911384142,2.594781843,0.518601305
0.104719755,2.35619449,0,2.99938303,2.483660467,0.850162182
0.104719755,2.35619449,1.570796327,2.812489706,2.620058509,0.458020762
0.122173048,2.35619449,0,2.978383168,2.478328866,0.85756631
0.122173048,2.35619449,1.570796327,2.678216884,2.634531466,0.395976193
0.13962634,2.35619449,0,2.956735998,2.475272126,0.838536474
0.13962634,2.35619449,1.570796327,2.539981984,2.640042095,0.350316848
0.157079633,2.35619449,0,2.936944881,2.468165621,0.807142954
0.157079633,2.35619449,1.570796327,2.030239803,2.657762373,0.251934063
0.174532925,2.35619449,0,2.916308899,2.458554406,0.806376522
0.174532925,2.35619449,1.570796327,1.557727703,2.649253402,0.243521486
0.191986218,2.35619449,0,2.896838069,2.449596747,0.791890864
0.191986218,2.35619449,1.570796327,1.21976481,2.628039561,0.278680742
0.20943951,2.35619449,0,2.878004317,2.44155857,0.787820316
0.20943951,2.35619449,1.570796327,1.120335459,2.594428053,0.301919832
0.226892803,2.35619449,0,2.858308687,2.435158251,0.782529501
0.226892803,2.35619449,1.570796327,1.124329117,2.554369574,0.3076786
0.244346095,2.35619449,0,2.83958609,2.42900715,0.776450938
0.244346095,2.35619449,1.570796327,1.212558108,2.512171313,0.300178389
0.261799388,2.35619449,0,2.821897985,2.423405564,0.772870237
0.261799388,2.35619449,1.570796327,1.372528505,2.470938476,0.288828758
0,2.617993878,0,3.048623437,3.141592654,0.377851763
0,2.617993878,1.570796327,3.103254337,0,0.651648847
0.017453293,2.617993878,0,3.087475532,0.949943697,0.198470556
0.017453293,2.617993878,1.570796327,3.126664125,2.012057716,0.647092104
0.034906585,2.617993878,0,3.093550627,2.364772363,0.518398126
0.034906585,2.617993878,1.570796327,3.080523952,2.667229874,0.626427733
0.052359878,2.617993878,0,3.060302555,2.704077674,0.760059886
0.052359878,2.617993878,1.570796327,3.022470535,2.758487916,0.589336423
0.06981317,2.617993878,0,3.037698587,2.725621727,0.830719352
0.06981317,2.617993878,1.570796327,2.948209589,2.796038169,0.535848377
0.087266463,2.617993878,0,3.016565728,2.722049324,0.854963581
0.087266463,2.617993878,1.570796327,2.84748376,2.815992446,0.46982384
0.104719755,2.617993878,0,2.993417275,2.719653068,0.861338461
0.104719755,2.617993878,1.570796327,2.726594171,2.823001006,0.412406313
0.122173048,2.617993878,0,2.973888576,2.712560675,0.812235173
0.122173048,2.617993878,1.570796327,2.363432479,2.842478936,0.2787114
0.13962634,2.617993878,0,2.954252432,2.702402044,0.810460561
0.13962634,2.617993878,1.570796327,1.769156857,2.841717184,0.222817888
0.157079633,2.617993878,0,2.936820794,2.692935503,0.800790597
0.157079633,2.617993878,1.570796327,1.309139434,2.825544045,0.245904806
0.174532925,2.617993878,0,2.917661489,2.686040457,0.796568716
0.174532925,2.617993878,1.570796327,1.108911077,2.79894514,0.27547109
0.191986218,2.617993878,0,2.89937588,2.679729126,0.790083602
0.191986218,2.617993878,1.570796327,1.071897978,2.765451659,0.285813737
0.20943951,2.617993878,0,2.881537598,2.674378855,0.787147176
0.20943951,2.617993878,1.570796327,1.164318541,2.728106917,0.273637866
0.226892803,2.617993878,0,2.863526893,2.67010909,0.784265049
0.226892803,2.617993878,1.570796327,1.346021556,2.690781791,0.25696003
0.244346095,2.617993878,0,2.846022472,2.666304859,0.780850641
0.244346095,2.617993878,1.570796327,1.578163072,2.656519242,0.250289188
0.261799388,2.617993878,0,2.829165489,2.662945982,0.778002855
0.261799388,2.617993878,1.570796327,1.808103693,2.626757113,0.258445504
0,2.879793266,0,3.048623437,3.141592654,0.377851763
0,2.879793266,1.570796327,3.103254337,0,0.651648847
0.017453293,2.879793266,0,3.089189079,0.458857484,0.194817436
0.017453293,2.879793266,1.570796327,3.128028164,2.599356717,0.645949425
0.034906585,2.879793266,0,3.091355167,2.840047914,0.605624078
