#Theta,Phi,Pol,Theta,Phi,Mag
0.001745329,4.974188368,1.570796327,0.183671127,-3.116973508,0.375200946
0.001745329,5.235987756,0,3.120573136,-3.064152424,0.930375522
0.001745329,5.235987756,1.570796327,0.179199115,-3.119027056,0.376051808
0.001745329,5.497787144,0,3.120898897,-3.077387872,0.930379202
0.001745329,5.497787144,1.570796327,0.175364628,-3.122807685,0.376819282
0.001745329,5.759586532,0,3.121153145,-3.095642919,0.930374336
0.001745329,5.759586532,1.570796327,0.172430444,-3.128108482,0.37742699
0.001745329,6.021385919,0,3.121315037,-3.117623545,0.930371269
0.001745329,6.021385919,1.570796327,0.170586648,-3.134545622,0.377823984
0.004363323,0,0,3.123528833,3.141592654,0.930141749
0.004363323,0,1.570796327,0.142954579,3.141592654,0.385138652
0.004363323,0.261799388,0,3.123368083,3.074861633,0.930154464
0.004363323,0.261799388,1.570796327,0.144490175,3.121190638,0.38468867
0.004363323,0.523598776,0,3.122906895,3.015626272,0.930212391
0.004363323,0.523598776,1.570796327,0.149004397,3.103232845,0.383418519
0.004363323,0.785398163,0,3.122200314,2.969563309,0.930284917
0.004363323,0.785398163,1.570796327,0.156225684,3.089558757,0.381496024
0.004363323,1.047197551,0,3.121326382,2.939614889,0.930341049
0.004363323,1.047197551,1.570796327,0.165692508,3.081100775,0.37919329
0.004363323,1.308996939,0,3.120366359,2.926314417,0.930369584
0.004363323,1.308996939,1.570796327,0.176793489,3.077910959,0.376783032
0.004363323,1.570796327,0,3.119396875,2.928477239,0.93034916
0.004363323,1.570796327,1.570796327,0.188768216,3.079433536,0.374543342
0.004363323,1.832595715,0,3.11848228,2.944083056,0.930268412
0.004363323,1.832595715,1.570796327,0.200784126,3.084819497,0.372646279
0.004363323,2.094395102,0,3.11767465,2.970741497,0.930136039
0.004363323,2.094395102,1.570796327,0.211984826,3.093161788,0.371199208
0.004363323,2.35619449,0,3.117012992,3.006074792,0.929990917
0.004363323,2.35619449,1.570796327,0.22159733,3.103640577,0.370181827
0.004363323,2.617993878,0,3.116524202,3.047768527,0.929852157
0.004363323,2.617993878,1.570796327,0.228944911,3.115563278,0.369563239
0.004363323,2.879793266,0,3.116225189,3.0936459,0.929759138
0.004363323,2.879793266,1.570796327,0.233554226,3.128368852,0.369234737
0.004363323,3.141592654,0,3.11612421,3.141592654,0.929721512
0.004363323,3.141592654,1.570796327,0.23512929,3.141592654,0.369126809
0.004363323,3.403392041,0,3.116225189,-3.0936459,0.929759138
0.004363323,3.403392041,1.570796327,0.233554226,-3.128368852,0.369234737
0.004363323,3.665191429,0,3.116524202,-3.047768527,0.929852157
0.004363323,3.665191429,1.570796327,0.228944911,-3.115563278,0.369563239
0.004363323,3.926990817,0,3.117014057,-3.006068881,0.929990893
0.004363323,3.926990817,1.570796327,0.22159733,-3.103640577,0.370181827
0.004363323,4.188790205,0,3.117675966,-2.970733853,0.930146013
0.004363323,4.188790205,1.570796327,0.211984826,-3.093161788,0.371199208
0.004363323,4.450589593,0,3.118483334,-2.944073928,0.93026839
0.004363323,4.450589593,1.570796327,0.200784126,-3.084819497,0.372646279
0.004363323,4.71238898,0,3.119396875,-2.928477239,0.93034916
0.004363323,4.71238898,1.570796327,0.188768216,-3.079433536,0.374543342
0.004363323,4.974188368,0,3.120366359,-2.926314417,0.930369584
0.004363323,4.974188368,1.570796327,0.176796097,-3.077911919,0.376783208
0.004363323,5.235987756,0,3.121326382,-2.939614889,0.930341049
0.004363323,5.235987756,1.570796327,0.165692508,-3.081100775,0.37919329
0.004363323,5.497787144,0,3.122201373,-2.969553819,0.930284898
0.004363323,5.497787144,1.570796327,0.156225684,-3.089558757,0.381496024
0.004363323,5.759586532,0,3.122906895,-3.015626272,0.930212391
0.004363323,5.759586532,1.570796327,0.149004397,-3.103232845,0.383418519
0.004363323,6.021385919,0,3.123368083,-3.074861633,0.930154464
0.004363323,6.021385919,1.570796327,0.144490175,-3.121190638,0.38468867
0.008726646,0,0,3.126918916,3.141592654,0.929040018
0.008726646,0,1.570796327,0.100831035,3.141592654,0.40147917
0.008726646,0.261799388,0,3.126502491,2.979656817,0.929145787
0.008726646,0.261799388,1.570796327,0.103722446,3.087033514,0.400261144
0.008726646,0.523598776,0,3.125352259,2.848073427,0.929422565
0.008726646,0.523598776,1.570796327,0.112264433,3.043224487,0.39680792
0.008726646,0.785398163,0,3.123701621,2.761203494,0.929788804
0.008726646,0.785398163,1.570796327,0.126040424,3.015877956,0.391717331
0.008726646,1.047197551,0,3.121795654,2.718250882,0.930122261
0.008726646,1.047197551,1.570796327,0.144339269,3.004914682,0.385832207
0.008726646,1.308996939,0,3.119834853,2.711642484,0.930320199
0.008726646,1.308996939,1.570796327,0.166087067,3.00696517,0.3800802
0.008726646,1.570796327,0,3.11796455,2.732940862,0.930329684
0.008726646,1.570796327,1.570796327,0.189805423,3.017943721,0.375238929
0.008726646,1.832595715,0,3.116284317,2.774995945,0.930107857
0.008726646,1.832595715,1.570796327,0.213693825,3.034421466,0.371796805
0.008726646,2.094395102,0,3.114863383,2.832263821,0.929702095
0.008726646,2.094395102,1.570796327,0.235892616,3.053992794,0.369821803
0.008726646,2.35619449,0,3.113742861,2.900577232,0.929170314
0.008726646,2.35619449,1.570796327,0.254742473,3.075155026,0.369049896
0.008726646,2.617993878,0,3.112941646,2.976694874,0.928641126
0.008726646,2.617993878,1.570796327,0.268985403,3.097059949,0.369019565
0.008726646,2.879793266,0,3.112462923,3.057883157,0.928243799
0.008726646,2.879793266,1.570796327,0.277814757,3.119274155,0.369237662
0.008726646,3.141592654,0,3.112304922,3.141592654,0.928098019
0.008726646,3.141592654,1.570796327,0.280806208,3.141592654,0.369356849
0.008726646,3.403392041,0,3.112462923,-3.057883157,0.928243799
0.008726646,3.403392041,1.570796327,0.277814757,-3.119274155,0.369237662
0.008726646,3.665191429,0,3.112941646,-2.976694874,0.928641126
0.008726646,3.665191429,1.570796327,0.268992605,-3.097059949,0.369009925
0.008726646,3.926990817,0,3.113743161,-2.900577232,0.92918031
0.008726646,3.926990817,1.570796327,0.254742473,-3.075155026,0.369049896
0.008726646,4.188790205,0,3.114864407,-2.832251568,0.929702069
0.008726646,4.188790205,1.570796327,0.235892616,-3.053992794,0.369821803
0.008726646,4.450589593,0,3.116285593,-2.774980715,0.93011783
0.008726646,4.450589593,1.570796327,0.213693825,-3.034421466,0.371796805
0.008726646,4.71238898,0,3.117965536,-2.732922783,0.930329662
0.008726646,4.71238898,1.570796327,0.189805423,-3.017943721,0.375238929
0.008726646,4.974188368,0,3.11983583,-2.711621889,0.930320179
0.008726646,4.974188368,1.570796327,0.166087067,-3.00696517,0.3800802
0.008726646,5.235987756,0,3.121795654,-2.718250882,0.930122261
0.008726646,5.235987756,1.570796327,0.14434181,-3.004917137,0.38583235
0.008726646,5.497787144,0,3.123701621,-2.761203494,0.929788804
0.008726646,5.497787144,1.570796327,0.126040424,-3.015877956,0.391717331
0.008726646,5.759586532,0,3.125353289,-2.848054257,0.92942255
0.008726646,5.759586532,1.570796327,0.112266926,-3.043226696,0.396808032
0.008726646,6.021385919,0,3.126502491,-2.979656817,0.929145787
0.008726646,6.021385919,1.570796327,0.103722446,-3.087033514,0.400261144
0.013089969,0,0,3.129908391,3.141592654,0.926823265
0.013089969,0,1.570796327,0.063580711,3.141592654,0.422834368
0.013089969,0.261799388,0,3.129084978,2.844874106,0.927112519
0.013089969,0.261799388,1.570796327,0.06765266,3.02208271,0.42058211
0.013089969,0.523598776,0,3.126965747,2.637935933,0.927859254
0.013089969,0.523598776,1.570796327,0.079604574,2.94144328,0.414201682
0.013089969,0.785398163,0,3.12419096,2.531246854,0.928810627
0.013089969,0.785398163,1.570796327,0.098905388,2.907812623,0.404848556
0.013089969,1.047197551,0,3.121233321,2.498725593,0.929662667
0.013089969,1.047197551,1.570796327,0.124917064,2.908559691,0.394201617
0.013089969,1.308996939,0,3.118367682,2.51569272,0.930200864
0.013089969,1.308996939,1.570796327,0.156483911,2.928709896,0.38418421
0.013089969,1.570796327,0,3.115752465,2.565140691,0.930290567
0.013089969,1.570796327,1.570796327,0.191503486,2.957747809,0.376400918
0.013089969,1.832595715,0,3.113484424,2.636110833,0.929897319
0.013089969,1.832595715,1.570796327,0.226980682,2.989792187,0.371734891
0.013089969,2.094395102,0,3.111628311,2.721726757,0.929027038
0.013089969,2.094395102,1.570796327,0.259688348,3.021967324,0.370120108
0.013089969,2.35619449,0,3.110218698,2.817680999,0.927816599
0.013089969,2.35619449,1.570796327,0.286964939,3.05322029,0.370719714
0.013089969,2.617993878,0,3.109254552,2.921167296,0.926524416
0.013089969,2.617993878,1.570796327,0.307126059,3.083383147,0.372322318
0.013089969,2.879793266,0,3.108703855,3.029957155,0.925510505
0.013089969,2.879793266,1.570796327,0.319387648,3.112707917,0.37380407
0.013089969,3.141592654,0,3.108526256,3.141592654,0.925125714
0.013089969,3.141592654,1.570796327,0.323490535,3.141592654,0.374388943
0.013089969,3.403392041,0,3.108703855,-3.029957155,0.925510505
0.013089969,3.403392041,1.570796327,0.319387648,-3.112707917,0.37380407
0.013089969,3.665191429,0,3.109254552,-2.921167296,0.926524416
0.013089969,3.665191429,1.570796327,0.307126059,-3.083383147,0.372322318
0.013089969,3.926990817,0,3.110219719,-2.817670063,0.927816569
0.013089969,3.926990817,1.570796327,0.286964939,-3.05322029,0.370719714
0.013089969,4.188790205,0,3.111630276,-2.721697464,0.929026983
0.013089969,4.188790205,1.570796327,0.259688348,-3.021967324,0.370120108
0.013089969,4.450589593,0,3.113485364,-2.636092304,0.929897294
0.013089969,4.450589593,1.570796327,0.226983273,-2.989793995,0.371735114
0.013089969,4.71238898,0,3.115753644,-2.565118014,0.930300542
0.013089969,4.71238898,1.570796327,0.19150605,-2.957750361,0.376401105
0.013089969,4.974188368,0,3.118368553,-2.5156656,0.930200845
0.013089969,4.974188368,1.570796327,0.156486424,-2.928713425,0.384184362
0.013089969,5.235987756,0,3.121234401,-2.498693916,0.929672649
0.013089969,5.235987756,1.570796327,0.124919513,-2.908564393,0.394201739
0.013089969,5.497787144,0,3.124191842,-2.531211389,0.928810613
0.013089969,5.497787144,1.570796327,0.098905388,-2.907812623,0.404848556
0.013089969,5.759586532,0,3.126966691,-2.637900368,0.927859241
0.013089969,5.759586532,1.570796327,0.079604574,-2.94144328,0.414201682
0.013089969,6.021385919,0,3.129084978,-2.844874106,0.927112519
0.013089969,6.021385919,1.570796327,0.06765266,-3.02208271,0.42058211
0.017453293,0,0,3.132248468,3.141592654,0.922940292
0.017453293,0,1.570796327,0.032000587,3.141592654,0.448349544
0.017453293,0.261799388,0,3.130815538,2.670216945,0.923593635
0.017453293,0.261799388,1.570796327,0.037441659,2.866769499,0.444901813
0.017453293,0.523598776,0,3.127501334,2.40768123,0.925261861
0.017453293,0.523598776,1.570796327,0.052457563,2.748876533,0.435098514
0.017453293,0.785398163,0,3.123595129,2.308421932,0.927270172
0.017453293,0.785398163,1.570796327,0.075942674,2.744333302,0.420632372
0.017453293,1.047197551,0,3.119718331,2.301844555,0.928972241
0.017453293,1.047197551,1.570796327,0.108006475,2.787178728,0.404225434
0.017453293,1.308996939,0,3.116127066,2.348580197,0.930021541
0.017453293,1.308996939,1.570796327,0.148142481,2.843521303,0.389091739
0.017453293,1.570796327,0,3.112940483,2.426804398,0.930251818
0.017453293,1.570796327,1.570796327,0.193822761,2.89942532,0.378028547
0.017453293,1.832595715,0,3.110241535,2.52407987,0.929606814
0.017453293,1.832595715,1.570796327,0.240472951,2.950292517,0.372457293
0.017453293,2.094395102,0,3.108094103,2.633328601,0.92807067
0.017453293,2.094395102,1.570796327,0.282961982,2.995482902,0.372014006
0.017453293,2.35619449,0,3.106538518,2.751104637,0.925768731
0.017453293,2.35619449,1.570796327,0.317515607,3.035913942,0.374920793
0.017453293,2.617993878,0,3.105556086,2.875919704,0.923119332
0.017453293,2.617993878,1.570796327,0.342322722,3.072900272,0.378936854
0.017453293,2.879793266,0,3.105055574,3.006821369,0.920914623
0.017453293,2.879793266,1.570796327,0.357043794,3.107747327,0.382129319
0.017453293,3.141592654,0,3.104908807,3.141592654,0.920038981
