#Theta,Phi,Pol,Theta,Phi,Mag
0,1.047197551,1.570796327,0.830571135,3.141592654,0.25398315
0.017453293,1.047197551,0,3.12456038,1.702243436,0.895849939
0.017453293,1.047197551,0.523598776,3.065736469,2.818973612,0.629409995
0.017453293,1.047197551,0.785398163,2.899342336,2.9693018,0.367696514
0.017453293,1.047197551,1.047197551,2.155951902,3.024003417,0.154601673
0.017453293,1.047197551,1.570796327,0.727913001,3.051579832,0.252784577
0.034906585,1.047197551,0,3.107033086,1.356481972,0.895764881
0.034906585,1.047197551,0.523598776,3.066863778,2.44360418,0.630008292
0.034906585,1.047197551,0.785398163,2.914773384,2.761835413,0.362648664
0.034906585,1.047197551,1.047197551,2.139183247,2.883173598,0.140380362
0.034906585,1.047197551,1.570796327,0.629638901,2.942878073,0.260071203
0.052359878,1.047197551,0,3.08837415,1.256833756,0.896168769
0.052359878,1.047197551,0.523598776,3.058013365,2.117898841,0.635387959
0.052359878,1.047197551,0.785398163,2.920164794,2.540082226,0.364622307
0.052359878,1.047197551,1.047197551,2.143017233,2.727090658,0.133903847
0.052359878,1.047197551,1.570796327,0.564889458,2.820260629,0.268170953
0.06981317,1.047197551,0,3.070299791,1.236474972,0.897730469
0.06981317,1.047197551,0.523598776,3.042961425,1.899741359,0.647235641
0.06981317,1.047197551,0.785398163,2.918157562,2.335154579,0.377391169
0.06981317,1.047197551,1.047197551,2.21037443,2.568389787,0.138860735
0.06981317,1.047197551,1.570796327,0.549321998,2.691666134,0.266192599
0.087266463,1.047197551,0,3.056136878,1.489738571,0.886735808
0.087266463,1.047197551,0.523598776,3.019494474,1.906359111,0.654371618
0.087266463,1.047197551,0.785398163,2.899311666,2.219536788,0.394110692
0.087266463,1.047197551,1.047197551,2.302368039,2.429832246,0.1552901
0.087266463,1.047197551,1.570796327,0.58957501,2.566672057,0.249838466
0.104719755,1.047197551,0,3.022212663,1.36196291,0.776154147
0.104719755,1.047197551,0.523598776,2.992823198,1.672344864,0.611009072
0.104719755,1.047197551,0.785398163,2.889586339,1.993128992,0.396762087
0.104719755,1.047197551,1.047197551,2.465042297,2.250308672,0.185742068
0.104719755,1.047197551,1.570796327,0.765760482,2.448081415,0.20445152
0.122173048,1.047197551,0,3.003397609,1.124171641,0.847933989
0.122173048,1.047197551,0.523598776,2.986464421,1.457918141,0.682566445
0.122173048,1.047197551,0.785398163,2.908211861,1.800792984,0.466208882
0.122173048,1.047197551,1.047197551,2.622870889,2.091023603,0.244825976
0.122173048,1.047197551,1.570796327,1.039507101,2.300804247,0.164308253
0.13962634,1.047197551,0,2.983662591,1.101474879,0.856995353
0.13962634,1.047197551,0.523598776,2.970253809,1.380178967,0.712726182
0.13962634,1.047197551,0.785398163,2.905279311,1.675995086,0.51338824
0.13962634,1.047197551,1.047197551,2.701960742,1.947792048,0.303246168
0.13962634,1.047197551,1.570796327,1.508168217,2.161773461,0.145275765
0.157079633,1.047197551,0,2.963521941,1.092103148,0.858535803
0.157079633,1.047197551,0.523598776,2.953166345,1.322422748,0.736098783
0.157079633,1.047197551,0.785398163,2.898428766,1.572382847,0.555873206
0.157079633,1.047197551,1.047197551,2.747863149,1.81626859,0.36118627
0.157079633,1.047197551,1.570796327,1.985465078,2.02506921,0.164185086
0.174532925,1.047197551,0,2.943118562,1.086014376,0.857759021
0.174532925,1.047197551,0.523598776,2.935659824,1.276460891,0.755033353
0.174532925,1.047197551,0.785398163,2.888801601,1.48625701,0.593265073
0.174532925,1.047197551,1.047197551,2.772403815,1.699404383,0.414916952
0.174532925,1.047197551,1.570796327,2.284969655,1.894951215,0.208521319
0.191986218,1.047197551,0,2.922396255,1.081104576,0.855643404
0.191986218,1.047197551,0.523598776,2.917699389,1.238440076,0.769783464
0.191986218,1.047197551,0.785398163,2.876809435,1.413863722,0.624680584
0.191986218,1.047197551,1.047197551,2.78293497,1.59696508,0.461901315
0.191986218,1.047197551,1.570796327,2.44276137,1.774134349,0.259066622
0.20943951,1.047197551,0,2.902309701,1.093318176,0.820528355
0.20943951,1.047197551,0.523598776,2.898324426,1.220607264,0.757370063
0.20943951,1.047197551,0.785398163,2.860101089,1.359683931,0.63308693
0.20943951,1.047197551,1.047197551,2.779672214,1.505235082,0.489767859
0.20943951,1.047197551,1.570796327,2.514927183,1.652138128,0.297942857
0.226892803,1.047197551,0,2.8810357,1.078561484,0.841151691
0.226892803,1.047197551,0.523598776,2.881102383,1.182265676,0.772283907
0.226892803,1.047197551,0.785398163,2.848205229,1.298635395,0.648855777
0.226892803,1.047197551,1.047197551,2.779221483,1.425415742,0.508363703
0.226892803,1.047197551,1.570796327,2.558419859,1.55665363,0.321401313
0.244346095,1.047197551,0,2.861693295,1.081233648,0.830895766
0.244346095,1.047197551,0.523598776,2.864136199,1.175408461,0.777443116
0.244346095,1.047197551,0.785398163,2.834875134,1.279703295,0.671509491
0.244346095,1.047197551,1.047197551,2.776627274,1.391896995,0.549170501
0.244346095,1.047197551,1.570796327,2.605152668,1.507087058,0.378321464
0.261799388,1.047197551,0,2.843459461,1.081478633,0.832808076
0.261799388,1.047197551,0.523598776,2.847145973,1.159656569,0.782893491
0.261799388,1.047197551,0.785398163,2.820195463,1.248520729,0.684478746
0.261799388,1.047197551,1.047197551,2.76834117,1.345457924,0.571145275
0.261799388,1.047197551,1.570796327,2.619030413,1.447681322,0.410054568
0,1.308996939,0,3.129648576,3.141592654,0.896113919
0,1.308996939,0.523598776,3.054513026,3.141592654,0.631783851
0,1.308996939,0.785398163,2.87464366,3.141592654,0.37589409
