#Theta, Phi, Pol, Theta, Phi, Mag
0, 0.261799388, 1.570796327, 3.097386188, 0, 0.477506498
0.017453293, 0.261799388, 0, 3.079780344, 3.008531921, 0.551473188
0.017453293, 0.261799388, 0.785398163, 3.122802692, 0.495833941, 0.505689267
0.017453293, 0.261799388, 1.570796327, 3.029483718, 0.087506352, 0.462483298
0.034906585, 0.261799388, 0, 3.121964592, 2.502003479, 0.771048523
0.034906585, 0.261799388, 0.785398163, 3.082727162, 0.258637607, 0.60046004
0.034906585, 0.261799388, 1.570796327, 2.948436125, 0.109164637, 0.432340141
0.052359878, 0.261799388, 0, 3.118052653, 0.713352472, 0.878493389
0.052359878, 0.261799388, 0.785398163, 3.03864103, 0.210798657, 0.629613703
0.052359878, 0.261799388, 1.570796327, 2.839056943, 0.11793311, 0.386754832
0.06981317, 0.261799388, 0, 3.095574649, 0.441458982, 0.916219948
0.06981317, 0.261799388, 0.785398163, 2.99149782, 0.197346503, 0.61490342
0.06981317, 0.261799388, 1.570796327, 2.670578846, 0.121707955, 0.327951016
0.087266463, 0.261799388, 0, 3.075161588, 0.372925971, 0.928477973
0.087266463, 0.261799388, 0.785398163, 2.936312784, 0.191450386, 0.580161077
0.087266463, 0.261799388, 1.570796327, 2.383785759, 0.122903916, 0.267875406
0.104719755, 0.261799388, 0, 3.055130885, 0.3412914, 0.930696609
0.104719755, 0.261799388, 0.785398163, 2.872383017, 0.186936398, 0.544969015
0.104719755, 0.261799388, 1.570796327, 1.992363184, 0.122161035, 0.242632632
0.122173048, 0.261799388, 0, 3.046324564, 0.363015816, 0.870386833
0.122173048, 0.261799388, 0.785398163, 2.812360646, 0.202316347, 0.441301917
0.122173048, 0.261799388, 1.570796327, 1.257068698, 0.128925498, 0.225507273
0.13962634, 0.261799388, 0, 3.028170484, 0.347537283, 0.865179123
0.13962634, 0.261799388, 0.785398163, 2.743659264, 0.220714478, 0.365075621
0.13962634, 0.261799388, 1.570796327, 0.689746761, 0.141344304, 0.310795653
0.157079633, 0.261799388, 0, 3.012102517, 0.34127884, 0.854937657
0.157079633, 0.261799388, 0.785398163, 2.660972868, 0.233410277, 0.318436087
0.157079633, 0.261799388, 1.570796327, 0.50987542, 0.152418415, 0.403411841
0.174532925, 0.261799388, 0, 2.994435335, 0.332995403, 0.8485108
0.174532925, 0.261799388, 0.785398163, 2.621273987, 0.255111844, 0.296279377
0.174532925, 0.261799388, 1.570796327, 0.419708108, 0.176374113, 0.444871304
0.191986218, 0.261799388, 0, 2.977267958, 0.327224118, 0.841607249
0.191986218, 0.261799388, 0.785398163, 2.620002102, 0.273873735, 0.303404354
0.191986218, 0.261799388, 1.570796327, 0.415505442, 0.203937564, 0.429636754
0.20943951, 0.261799388, 0, 2.959404505, 0.321412382, 0.836107925
0.20943951, 0.261799388, 0.785398163, 2.657028107, 0.29060318, 0.334825864
0.20943951, 0.261799388, 1.570796327, 0.478977487, 0.234919507, 0.361613595
0.226892803, 0.261799388, 0, 2.94174798, 0.316846037, 0.830172572
0.226892803, 0.261799388, 0.785398163, 2.692643967, 0.302308689, 0.376433051
0.226892803, 0.261799388, 1.570796327, 0.635109634, 0.262776288, 0.27969955
0.244346095, 0.261799388, 0, 2.924331245, 0.31317747, 0.824298068
0.244346095, 0.261799388, 0.785398163, 2.714972861, 0.307815761, 0.419554841
0.244346095, 0.261799388, 1.570796327, 0.932620663, 0.281136721, 0.214358438
0.261799388, 0.261799388, 0, 2.906937514, 0.309987173, 0.81860419
0.261799388, 0.261799388, 0.785398163, 2.725206749, 0.308948119, 0.458593785
0.261799388, 0.261799388, 1.570796327, 1.35282491, 0.290650044, 0.187269809
0, 0.523598776, 0, 3.088824929, 3.141592654, 0.385376403
0, 0.523598776, 0.785398163, 3.140720822, 0, 0.430840164
0, 0.523598776, 1.570796327, 3.097386188, 0, 0.477506498
0.017453293, 0.523598776, 0, 3.074460573, 2.891796253, 0.526526006
0.017453293, 0.523598776, 0.785398163, 3.12011143, 0.964613007, 0.494694132
0.017453293, 0.523598776, 1.570796327, 3.035608502, 0.178743174, 0.46443598
0.034906585, 0.523598776, 0, 3.107182157, 2.376869976, 0.732693742
0.034906585, 0.523598776, 0.785398163, 3.08678995, 0.574572419, 0.586280178
0.034906585, 0.523598776, 1.570796327, 2.963065995, 0.226055255, 0.438773695
0.052359878, 0.523598776, 0, 3.109751657, 1.291773054, 0.854453107
0.052359878, 0.523598776, 0.785398163, 3.047647016, 0.460735092, 0.626914471
0.052359878, 0.523598776, 1.570796327, 2.869767018, 0.246093533, 0.400266864
0.06981317, 0.523598776, 0, 3.0912298, 0.870873383, 0.90409634
0.06981317, 0.523598776, 0.785398163, 3.006588273, 0.427195913, 0.624169479
0.06981317, 0.523598776, 1.570796327, 2.735891498, 0.255581501, 0.349620096
0.087266463, 0.523598776, 0, 3.071597068, 0.738083957, 0.922829725
0.087266463, 0.523598776, 0.785398163, 2.960850841, 0.414553733, 0.599830876
0.087266463, 0.523598776, 1.570796327, 2.521822614, 0.259766914, 0.292022704
0.104719755, 0.523598776, 0, 3.052257352, 0.678191882, 0.928783753
0.104719755, 0.523598776, 0.785398163, 2.907624227, 0.407946874, 0.565610616
0.104719755, 0.523598776, 1.570796327, 2.170449592, 0.260842497, 0.245359196
0.122173048, 0.523598776, 0, 3.037208434, 0.682600875, 0.882553818
0.122173048, 0.523598776, 0.785398163, 2.84920673, 0.40544152, 0.520406636
0.122173048, 0.523598776, 1.570796327, 1.822605274, 0.259330814, 0.240876945
0.13962634, 0.523598776, 0, 3.02207013, 0.676985623, 0.867660163
0.13962634, 0.523598776, 0.785398163, 2.798765198, 0.439341985, 0.441544359
0.13962634, 0.523598776, 1.570796327, 1.08478155, 0.275679915, 0.250007564
0.157079633, 0.523598776, 0, 3.002891244, 0.653769145, 0.862775779
0.157079633, 0.523598776, 0.785398163, 2.747624061, 0.479676892, 0.381311113
0.157079633, 0.523598776, 1.570796327, 0.64645745, 0.303332422, 0.335019287
0.174532925, 0.523598776, 0, 2.986100374, 0.64640441, 0.849600074
0.174532925, 0.523598776, 0.785398163, 2.681325175, 0.504197868, 0.345114815
0.174532925, 0.523598776, 1.570796327, 0.500408505, 0.326018816, 0.423883819
