#Theta_in,Phi_in,Pol_in,Theta_out,Phi_out,Mag
0.0,5.759586531581287,0.0,3.109653311225342,3.141592653589793,0.8535753383058814
0.0,5.759586531581287,1.5707963267948966,3.0723724839498714,0.0,0.2286275079009523
0.0,6.021385919380437,0.0,3.109653311225342,3.141592653589793,0.8535753383058814
0.0,6.021385919380437,1.5707963267948966,3.0723724839498714,0.0,0.2286275079009523
0.0017453292519943296,0.0,0.0,3.110208308053527,3.141592653589793,0.8537504278183409
0.0017453292519943296,0.0,1.5707963267948966,3.049058487328075,0.0,0.22649901532015543
0.0017453292519943296,0.2617993877991494,0.0,3.110186651178261,3.124726877463558,0.8537610134262028
0.0017453292519943296,0.2617993877991494,1.5707963267948966,3.0498422714691813,0.021782148245145624,0.22658303416996076
0.0017453292519943296,0.5235987755982988,0.0,3.1101240805108312,3.1090718128492885,0.8537927082338965
0.0017453292519943296,0.5235987755982988,1.5707963267948966,3.052133355239433,0.04312020475873503,0.2268169992410624
0.0017453292519943296,0.7853981633974483,0.0,3.1100255386038955,3.0957370057377016,0.8538253758035598
0.0017453292519943296,0.7853981633974483,1.5707963267948966,3.0557725088502483,0.06347845705195003,0.227186110539553
0.0017453292519943296,1.0471975511965976,0.0,3.1098971972929013,3.0856488683114125,0.8538088331069257
0.0017453292519943296,1.0471975511965976,1.5707963267948966,3.0605103526327393,0.08215480348574408,0.2276378744717144
0.0017453292519943296,1.3089969389957472,0.0,3.1097481470502815,3.079475839557736,0.8537428420307605
0.0017453292519943296,1.3089969389957472,1.5707963267948966,3.066026284733598,0.09814332542521079,0.22812100709327496
0.0017453292519943296,1.5707963267948966,0.0,3.109588581903799,3.077592571356257,0.8535971156368852
0.0017453292519943296,1.5707963267948966,1.5707963267948966,3.071949185558814,0.11004630529249483,0.22859414106665113
0.0017453292519943296,1.8325957145940461,0.0,3.1094312006002665,3.080061749425222,0.8533713081301479
0.0017453292519943296,1.8325957145940461,1.5707963267948966,3.0778926711326937,0.11600877386219796,0.2290244978539414
0.0017453292519943296,2.0943951023931953,0.0,3.109287133929439,3.0866594260943576,0.8530851209787976
0.0017453292519943296,2.0943951023931953,1.5707963267948966,3.083468915857,0.11379839852641972,0.22936733466864892
0.0017453292519943296,2.356194490192345,0.0,3.109164378754149,3.096900833855182,0.852788353842904
0.0017453292519943296,2.356194490192345,1.5707963267948966,3.0882982069378153,0.10115723929113443,0.22963604021601228
0.0017453292519943296,2.6179938779914944,0.0,3.1090710702076456,3.1100782052959812,0.8525308013094727
0.0017453292519943296,2.6179938779914944,1.5707963267948966,3.092044643450243,0.07681656465575043,0.2298220494659294
0.0017453292519943296,2.8797932657906435,0.0,3.1090127061340986,3.12530757630737,0.8523523259442288
0.0017453292519943296,2.8797932657906435,1.5707963267948966,3.0944232740314472,0.04171876367647062,0.22992573925653823
0.0017453292519943296,3.141592653589793,0.0,3.1089936219828287,3.141592653589793,0.8522928243514667
0.0017453292519943296,3.141592653589793,1.5707963267948966,3.0952389758343326,2.0077890390390393e-17,0.22996701662629795
0.0017453292519943296,3.4033920413889427,0.0,3.1090127061340986,-3.12530757630737,0.8523523259442288
0.0017453292519943296,3.4033920413889427,1.5707963267948966,3.0944232740314472,-0.04171876367647062,0.22992573925653823
0.0017453292519943296,3.6651914291880923,0.0,3.1090710702076456,-3.1100782052959812,0.8525308013094727
0.0017453292519943296,3.6651914291880923,1.5707963267948966,3.092044643450243,-0.07681656465575043,0.2298220494659294
0.0017453292519943296,3.9269908169872414,0.0,3.109164378754149,-3.096900833855182,0.852788353842904
0.0017453292519943296,3.9269908169872414,1.5707963267948966,3.0882982069378153,-0.10115723929113443,0.22963604021601228
0.0017453292519943296,4.1887902047863905,0.0,3.109287133929439,-3.0866594260943576,0.8530851209787976
0.0017453292519943296,4.1887902047863905,1.5707963267948966,3.083468915857,-0.11379839852641972,0.22936733466864892
0.0017453292519943296,4.4505895925855405,0.0,3.109432369600644,-3.0800595084544646,0.8533712760356772
0.0017453292519943296,4.4505895925855405,1.5707963267948966,3.0778926711326937,-0.11600877386219796,0.2290244978539414
0.0017453292519943296,4.71238898038469,0.0,3.1095897504194836,-3.077590229739336,0.8535970837043728
0.0017453292519943296,4.71238898038469,1.5707963267948966,3.071949185558814,-0.11004630529249483,0.22859414106665113
0.0017453292519943296,4.974188368183839,0.0,3.1097481470502815,-3.079475839557736,0.8537428420307605
0.0017453292519943296,4.974188368183839,1.5707963267948966,3.066026284733598,-0.09814332542521079,0.22812100709327496
0.0017453292519943296,5.235987755982989,0.0,3.1098971972929013,-3.0856488683114125,0.8538088331069257
0.0017453292519943296,5.235987755982989,1.5707963267948966,3.0605103526327393,-0.08215480348574408,0.2276378744717144
0.0017453292519943296,5.497787143782138,0.0,3.1100267079895367,-3.095735304657066,0.8538253442754496
0.0017453292519943296,5.497787143782138,1.5707963267948966,3.0557725088502483,-0.06347845705195003,0.227186110539553
0.0017453292519943296,5.759586531581287,0.0,3.1101240805108312,-3.1090718128492885,0.8537927082338965
0.0017453292519943296,5.759586531581287,1.5707963267948966,3.052133355239433,-0.04312020475873503,0.2268169992410624
0.0017453292519943296,6.021385919380437,0.0,3.110186651178261,-3.124726877463558,0.8537610134262028
0.0017453292519943296,6.021385919380437,1.5707963267948966,3.0498422714691813,-0.021782148245145624,0.22658303416996076
0.004363323129985824,0.0,0.0,3.110763092265354,3.141592653589793,0.8519148242048614
0.004363323129985824,0.0,1.5707963267948966,3.0126207766913926,0.0,0.22180214455455563
0.004363323129985824,0.2617993877991494,0.0,3.1107141281639445,3.098614151549748,0.8520961974842335
0.004363323129985824,0.2617993877991494,1.5707963267948966,3.0146476764506063,0.040210367524127856,0.22210722998849
0.004363323129985824,0.5235987755982988,0.0,3.1105705164938287,3.058924992756256,0.8525702123725413
0.004363323129985824,0.5235987755982988,1.5707963267948966,3.020542293708499,0.0811998628814101,0.22296155522295766
0.004363323129985824,0.7853981633974483,0.0,3.110334456040728,3.025518698448622,0.8531767748752951
0.004363323129985824,0.7853981633974483,1.5707963267948966,3.0297980334448686,0.12377682894341467,0.22421969433100652
0.004363323129985824,1.0471975511965976,0.0,3.110019889171784,3.000779793144879,0.8536854583280893
0.004363323129985824,1.0471975511965976,1.5707963267948966,3.0416770490482854,0.16881010793035672,0.2256956373055536
0.004363323129985824,1.3089969389957472,0.0,3.109648614764821,2.9862879757013614,0.8538956297336636
0.004363323129985824,1.3089969389957472,1.5707963267948966,3.0553024339144126,0.21719684648212267,0.22715517431634702
0.004363323129985824,1.5707963267948966,0.0,3.109252737189552,2.982704864615488,0.8536663732010825
0.004363323129985824,1.5707963267948966,1.5707963267948966,3.0697635851535883,0.2696571540996122,0.2284390526163379
0.004363323129985824,1.8325957145940461,0.0,3.108865748172512,2.9898627079817914,0.8529567390338446
0.004363323129985824,1.8325957145940461,1.5707963267948966,3.084174906201123,0.32622099811144545,0.22939803558376431
0.004363323129985824,2.0943951023931953,0.0,3.108519905627402,3.006913312191047,0.851855840330886
0.004363323129985824,2.0943951023931953,1.5707963267948966,3.097729598983609,0.3843872217289701,0.23003125085544354
0.004363323129985824,2.356194490192345,0.0,3.1082396062617557,3.0325009783522807,0.8505630502711777
0.004363323129985824,2.356194490192345,1.5707963267948966,3.1097196496960895,0.4342126199610021,0.23035699859344408
0.004363323129985824,2.6179938779914944,0.0,3.1080361726143635,3.064888588199037,0.8493481540292885
0.004363323129985824,2.6179938779914944,1.5707963267948966,3.119547398416176,0.4443159681091883,0.2304760026256096
0.004363323129985824,2.8797932657906435,0.0,3.1079150990431565,3.1020189718353373,0.8484811186980473
0.004363323129985824,2.8797932657906435,1.5707963267948966,3.126536602888201,0.331811457266817,0.23048612334108098
0.004363323129985824,3.141592653589793,0.0,3.107874548545894,3.141592653589793,0.8481620965646838
0.004363323129985824,3.141592653589793,1.5707963267948966,3.1292940590553826,1.8869329005856207e-16,0.23048743101774552
0.004363323129985824,3.4033920413889427,0.0,3.1079150990431565,-3.1020189718353373,0.8484811186980473
0.004363323129985824,3.4033920413889427,1.5707963267948966,3.126536602888201,-0.331811457266817,0.23048612334108098
0.004363323129985824,3.6651914291880923,0.0,3.1080361726143635,-3.064888588199037,0.8493481540292885
0.004363323129985824,3.6651914291880923,1.5707963267948966,3.119547790076775,-0.44432442886672924,0.23047600063531562
0.004363323129985824,3.9269908169872414,0.0,3.1082396062617557,-3.0325009783522807,0.8505630502711777
0.004363323129985824,3.9269908169872414,1.5707963267948966,3.109720043319732,-0.4342183508646152,0.2303569957024314
0.004363323129985824,4.1887902047863905,0.0,3.1085210682680824,-3.0069085451889133,0.851855807564191
0.004363323129985824,4.1887902047863905,1.5707963267948966,3.097730001596761,-0.38439093946508246,0.2300312467905393
0.004363323129985824,4.4505895925855405,0.0,3.1088669064743777,-2.989857292157083,0.8529567066892962
0.004363323129985824,4.4505895925855405,1.5707963267948966,3.0841774076918607,-0.32622099811144545,0.2294080191050217
0.004363323129985824,4.71238898038469,0.0,3.1092538932467395,-2.9826991323560597,0.853666341274675
0.004363323129985824,4.71238898038469,1.5707963267948966,3.0697635851535883,-0.2696571540996122,0.2284390526163379
0.004363323129985824,4.974188368183839,0.0,3.1096497711825215,-2.986282303752835,0.8538955981800409
0.004363323129985824,4.974188368183839,1.5707963267948966,3.0553062277700374,-0.21719684648212267,0.22716513711106728
0.004363323129985824,5.235987755982989,0.0,3.110021048390853,-3.0007745849914103,0.8536854270736031
0.004363323129985824,5.235987755982989,1.5707963267948966,3.0416770490482854,-0.16881010793035672,0.2256956373055536
0.004363323129985824,5.497787143782138,0.0,3.110335619674787,-3.025514354916157,0.8531767438330758
0.004363323129985824,5.497787143782138,1.5707963267948966,3.0297980334448686,-0.12377682894341467,0.22421969433100652
0.004363323129985824,5.759586531581287,0.0,3.1105705164938287,-3.058924992756256,0.8525702123725413
0.004363323129985824,5.759586531581287,1.5707963267948966,3.020542293708499,-0.0811998628814101,0.22296155522295766
0.004363323129985824,6.021385919380437,0.0,3.1107141281639445,-3.098614151549748,0.8520961974842335
0.004363323129985824,6.021385919380437,1.5707963267948966,3.0146476764506063,-0.040210367524127856,0.22210722998849
0.008726646259971648,0.0,0.0,3.11055594027448,3.141592653589793,0.8426858376049761
0.008726646259971648,0.0,1.5707963267948966,2.9450794373897566,0.0,0.2100426197727499
0.008726646259971648,0.2617993877991494,0.0,3.110519461434319,3.0552385508107935,0.8436172417063618
0.008726646259971648,0.2617993877991494,1.5707963267948966,2.9497213519893912,0.05622987665205294,0.21095114247768365
0.008726646259971648,0.5235987755982988,0.0,3.1103751599219858,2.975462883081265,0.8460922384630473
0.008726646259971648,0.5235987755982988,1.5707963267948966,2.9629746533250403,0.11540487323946144,0.21347637236649866
0.008726646259971648,0.7853981633974483,0.0,3.110059633573075,2.908842527925982,0.8492821989727559
0.008726646259971648,0.7853981633974483,1.5707963267948966,2.9831326192988885,0.181248486642303,0.21714045345342725
0.008726646259971648,1.0471975511965976,0.0,3.1095404801113684,2.8609420743897664,0.8521777014230307
0.008726646259971648,1.0471975511965976,1.5707963267948966,3.0079331919248973,0.2594793431894368,0.22123320901790494
0.008726646259971648,1.3089969389957472,0.0,3.108851862414638,2.8349862507746666,0.8539076362787957
0.008726646259971648,1.3089969389957472,1.5707963267948966,3.035077279535349,0.3604498714819485,0.22500519469027822
0.008726646259971648,1.5707963267948966,0.0,3.1080821533485294,2.8313430871058705,0.8539194110841198
0.008726646259971648,1.5707963267948966,1.5707963267948966,3.0624032242198624,0.5058618715754176,0.22786409066425978
0.008726646259971648,1.8325957145940461,0.0,3.107342104619233,2.848238355591693,0.8520197033486022
0.008726646259971648,1.8325957145940461,1.5707963267948966,3.087533256337712,0.7483172617920307,0.22948524429821188
0.008726646259971648,2.0943951023931953,0.0,3.1067276809228974,2.882952701533543,0.8484356126440238
0.008726646259971648,2.0943951023931953,1.5707963267948966,3.106504259927705,1.21641966350207,0.22991151847787009
0.008726646259971648,2.356194490192345,0.0,3.106295790276246,2.9326712516155355,0.8438055808514187
0.008726646259971648,2.356194490192345,1.5707963267948966,3.11229043699776,1.9764089329318144,0.2294284888854259
0.008726646259971648,2.6179938779914944,0.0,3.106049804743792,2.9946162745769196,0.8391499908198773
0.008726646259971648,2.6179938779914944,1.5707963267948966,3.1059687388073627,2.575261996704137,0.228545003702925
0.008726646259971648,2.8797932657906435,0.0,3.1059443926858123,3.0656229056608466,0.835670928454646
0.008726646259971648,2.8797932657906435,1.5707963267948966,3.0985520433155576,2.908800540636881,0.22776093032827208
0.008726646259971648,3.141592653589793,0.0,3.105917923266878,3.141592653589793,0.834380896293773
0.008726646259971648,3.141592653589793,1.5707963267948966,3.095641132237006,3.141592653589793,0.22745009299624389
0.008726646259971648,3.4033920413889427,0.0,3.1059443926858123,-3.0656229056608466,0.835670928454646
0.008726646259971648,3.4033920413889427,1.5707963267948966,3.0985511896788585,-2.9088052486364164,0.227760938701701
0.008726646259971648,3.6651914291880923,0.0,3.1060509828327207,-2.9946113632727727,0.8391499556682346
0.008726646259971648,3.6651914291880923,1.5707963267948966,3.105967631788732,-2.575281770392787,0.22854501271985786
0.008726646259971648,3.9269908169872414,0.0,3.106298107503157,-2.9326573203948754,0.8438055118094454
0.008726646259971648,3.9269908169872414,1.5707963267948966,3.1122910262853396,-1.9764636110893037,0.2294384892171538
0.008726646259971648,4.1887902047863905,0.0,3.1067288196659395,-2.8829440531141715,0.8484355789461212
0.008726646259971648,4.1887902047863905,1.5707963267948966,3.1065047124181575,-1.216454547893735,0.22991151482605215
0.008726646259971648,4.4505895925855405,0.0,3.1073432274999373,-2.8482284443633055,0.8520196705682563
0.008726646259971648,4.4505895925855405,1.5707963267948966,3.0875365673361728,-0.7483337238084602,0.22949521781183152
0.008726646259971648,4.71238898038469,0.0,3.1080839900736676,-2.831321743689713,0.8539093528907211
0.008726646259971648,4.71238898038469,1.5707963267948966,3.0624032242198624,-0.5058618715754176,0.22786409066425978
0.008726646259971648,4.974188368183839,0.0,3.1088540941529774,-2.8349646538244,0.853907573864549
0.008726646259971648,4.974188368183839,1.5707963267948966,3.035077279535349,-0.3604498714819485,0.22500519469027822
0.008726646259971648,5.235987755982989,0.0,3.1095423580180936,-2.860921788363303,0.8521676449752361
0.008726646259971648,5.235987755982989,1.5707963267948966,3.0079331919248973,-0.2594793431894368,0.22123320901790494
0.008726646259971648,5.497787143782138,0.0,3.1100619238603553,-2.9088252982297047,0.8492821376197665
0.008726646259971648,5.497787143782138,1.5707963267948966,2.9831398860492304,-0.18124848664230298,0.21715032817373314
0.008726646259971648,5.759586531581287,0.0,3.110376324985453,-2.975456620996363,0.8460922076809418
0.008726646259971648,5.759586531581287,1.5707963267948966,2.962978396668564,-0.11540183735613542,0.21348638975766113
0.008726646259971648,6.021385919380437,0.0,3.110519461434319,-3.0552385508107935,0.8436172417063618
0.008726646259971648,6.021385919380437,1.5707963267948966,2.9497213519893912,-0.05622987665205294,0.21095114247768365
0.013089969389957472,0.0,0.0,3.107930986500455,3.141592653589793,0.8234064601058216
0.013089969389957472,0.0,1.5707963267948966,2.8626286258612015,0.0,0.19352129739126908
0.013089969389957472,0.2617993877991494,0.0,3.1081223724932605,3.0186286503496214,0.8260426479584756
0.013089969389957472,0.2617993877991494,1.5707963267948966,2.871307797141204,0.06507441097226059,0.19530040521463338
0.013089969389957472,0.5235987755982988,0.0,3.108479736964028,2.9017559935720656,0.8328865738712625
0.013089969389957472,0.5235987755982988,1.5707963267948966,2.8954842515643615,0.13465807731550908,0.20028501218715794
0.013089969389957472,0.7853981633974483,0.0,3.108581749058053,2.8014986676274343,0.84140840807836
0.013089969389957472,0.7853981633974483,1.5707963267948966,2.9304929634523647,0.21479578204410998,0.20742460170384805
0.013089969389957472,1.0471975511965976,0.0,3.1081757565505352,2.7300623832774362,0.8489539646718189
0.013089969389957472,1.0471975511965976,1.5707963267948966,2.971044331254795,0.3158036538222665,0.21524277395768712
0.013089969389957472,1.3089969389957472,0.0,3.1073120494946065,2.6942711229210268,0.8536115158601131
0.013089969389957472,1.3089969389957472,1.5707963267948966,3.0126309049873417,0.4588420608700891,0.22215478397054608
0.013089969389957472,1.5707963267948966,0.0,3.106219122404164,2.6930725283855006,0.8543344529398308
0.013089969389957472,1.5707963267948966,1.5707963267948966,3.051314855101287,0.6950574830506868,0.22690401521788897
0.013089969389957472,1.8325957145940461,0.0,3.10516856790935,2.7208153277317644,0.8507642980673319
0.013089969389957472,1.8325957145940461,1.5707963267948966,3.0809902453499065,1.1500934697228657,0.22889018836673625
0.013089969389957472,2.0943951023931953,0.0,3.104387227604107,2.7714244877504144,0.8431434907297808
0.013089969389957472,2.0943951023931953,1.5707963267948966,3.089085405771022,1.8978520812409376,0.2282846193176404
0.013089969389957472,2.356194490192345,0.0,3.1040103768407614,2.840934157048845,0.8325078593106253
0.013089969389957472,2.356194490192345,1.5707963267948966,3.073943202135814,2.4897221693048484,0.22589670519288235
0.013089969389957472,2.6179938779914944,0.0,3.1040215828942683,2.9275839038014073,0.8210794436922714
0.013089969389957472,2.6179938779914944,1.5707963267948966,3.053092031064166,2.8026904866357634,0.22294251332307616
0.013089969389957472,2.8797932657906435,0.0,3.1042253628378504,3.0296013597331948,0.8120768913682065
0.013089969389957472,2.8797932657906435,1.5707963267948966,3.037466504399282,2.9931448278779325,0.22058473792626723
0.013089969389957472,3.141592653589793,0.0,3.10433961029562,3.141592653589793,0.8086310398377
0.013089969389957472,3.141592653589793,1.5707963267948966,3.0317833852379765,3.141592653589793,0.21970326881728455
0.013089969389957472,3.4033920413889427,0.0,3.104226585679768,-3.029597675877632,0.812076854244258
0.013089969389957472,3.4033920413889427,1.5707963267948966,3.037466504399282,-2.9931448278779325,0.22058473792626723
0.013089969389957472,3.6651914291880923,0.0,3.1040235040112467,-2.9275701306823163,0.8210693773403135
0.013089969389957472,3.6651914291880923,1.5707963267948966,3.0530878172799922,-2.8027073574441803,0.2229425966831148
0.013089969389957472,3.9269908169872414,0.0,3.104011523335483,-2.8409246891267013,0.8325078234232757
0.013089969389957472,3.9269908169872414,1.5707963267948966,3.0739426834905235,-2.489761896709647,0.22590673605716144
0.013089969389957472,4.1887902047863905,0.0,3.1043889963228946,-2.77140141584576,0.8431334282970875
0.013089969389957472,4.1887902047863905,1.5707963267948966,3.0890844219651528,-1.8979074086086047,0.22828463112108535
0.013089969389957472,4.4505895925855405,0.0,3.1051707122423107,-2.720788957498285,0.8507642315906329
0.013089969389957472,4.4505895925855405,1.5707963267948966,3.0809939597809186,-1.1501329776618616,0.22890015517032747
0.013089969389957472,4.71238898038469,0.0,3.1062212305245906,-2.693043823093262,0.8543343892060064
0.013089969389957472,4.71238898038469,1.5707963267948966,3.051314855101287,-0.6950574830506868,0.22690401521788897
0.013089969389957472,4.974188368183839,0.0,3.1073137591996374,-2.6942415515419813,0.8536014599337327
0.013089969389957472,4.974188368183839,1.5707963267948966,3.0126309049873417,-0.4588420608700891,0.22215478397054608
0.013089969389957472,5.235987755982989,0.0,3.1081779144826633,-2.730034175947252,0.8489539034317469
0.013089969389957472,5.235987755982989,1.5707963267948966,2.971044331254795,-0.3158036538222665,0.21524277395768712
0.013089969389957472,5.497787143782138,0.0,3.1085839886500755,-2.801474642345598,0.8414083458517392
0.013089969389957472,5.497787143782138,1.5707963267948966,2.9304929634523647,-0.21479578204410998,0.20742460170384805
0.013089969389957472,5.759586531581287,0.0,3.108481670763116,-2.901738762961498,0.8328765150362988
0.013089969389957472,5.759586531581287,1.5707963267948966,2.8954842515643615,-0.13465807731550908,0.20028501218715794
0.013089969389957472,6.021385919380437,0.0,3.1081223724932605,-3.0186286503496214,0.8260426479584756
0.013089969389957472,6.021385919380437,1.5707963267948966,2.871307797141204,-0.06507441097226059,0.19530040521463338
0.017453292519943295,0.0,0.0,3.100675429310345,3.141592653589793,0.7884699436941145
0.017453292519943295,0.0,1.5707963267948966,2.75351892076201,0.0,0.17275620534151587
0.017453292519943295,0.2617993877991494,0.0,3.101706683574767,2.9984530819557693,0.7946520184187793
0.017453292519943295,0.2617993877991494,1.5707963267948966,2.7692490731754065,0.07083102856454018,0.17560277425325602
0.017453292519943295,0.5235987755982988,0.0,3.1038957940925878,2.8515568202001864,0.8102156115808249
0.017453292519943295,0.5235987755982988,1.5707963267948966,2.8114425371539498,0.1472667045732577,0.18360587610422496
0.017453292519943295,0.7853981633974483,0.0,3.105579158222518,2.7147404544570617,0.82855724964362
0.017453292519943295,0.7853981633974483,1.5707963267948966,2.8687769563059,0.23709609414176921,0.195157704357271
0.017453292519943295,1.0471975511965976,0.0,3.1059158868337695,2.6150248295887453,0.8438469806268196
0.017453292519943295,1.0471975511965976,1.5707963267948966,2.9301810342792063,0.3543487239972884,0.2077453092153948
0.017453292519943295,1.3089969389957472,0.0,3.105113997198563,2.568327645873568,0.8529974756850105
0.017453292519943295,1.3089969389957472,1.5707963267948966,2.9882771049250114,0.529734609467717,0.21861430762875517
0.017453292519943295,1.5707963267948966,0.0,3.1037705338740142,2.570732845802598,0.8549114079394425
0.017453292519943295,1.5707963267948966,1.5707963267948966,3.0374935851970544,0.8407560974564989,0.22556105600479884
0.017453292519943295,1.8325957145940461,0.0,3.1024467277498387,2.6090737418516015,0.8491905682195251
0.017453292519943295,1.8325957145940461,1.5707963267948966,3.066780669305682,1.4415796148815687,0.22760664116499327
0.017453292519943295,2.0943951023931953,0.0,3.1015990142263967,2.671774844628003,0.8356882489170229
0.017453292519943295,2.0943951023931953,1.5707963267948966,3.0594712431623416,2.182045665570807,0.22516883437989368
0.017453292519943295,2.356194490192345,0.0,3.1015549945653675,2.7534209094908157,0.815243336015082
0.017453292519943295,2.356194490192345,1.5707963267948966,3.027301361157359,2.6264589260970395,0.2198342300234429
0.017453292519943295,2.6179938779914944,0.0,3.1023655775409726,2.8563669118525663,0.7913888020267219
0.017453292519943295,2.6179938779914944,1.5707963267948966,2.9922744853647956,2.863439818438185,0.21381922212934926
0.017453292519943295,2.8797932657906435,0.0,3.103535957690196,2.9869416458954436,0.7712784585563375
0.017453292519943295,2.8797932657906435,1.5707963267948966,2.9664499165681697,3.017256031314237,0.2092207262066548
0.017453292519943295,3.141592653589793,0.0,3.104108253117288,3.141592653589793,0.7632961834209575
0.017453292519943295,3.141592653589793,1.5707963267948966,2.9569699578610185,3.141592653589793,0.20751662373169047
0.017453292519943295,3.4033920413889427,0.0,3.103537237836885,-2.9869363966438933,0.7712784209635584
0.017453292519943295,3.4033920413889427,1.5707963267948966,2.9664499165681697,-3.017256031314237,0.2092207262066548
0.017453292519943295,3.6651914291880923,0.0,3.1023675052458515,-2.8563487785675843,0.7913787344560694
0.017453292519943295,3.6651914291880923,1.5707963267948966,2.9922700383126397,-2.8634484504361266,0.21381936517771255
0.017453292519943295,3.9269908169872414,0.0,3.101557263474469,-2.7533977100797635,0.8152432619194102
0.017453292519943295,3.9269908169872414,1.5707963267948966,3.027298683391953,-2.6264982246774005,0.21984436327092854
0.017453292519943295,4.1887902047863905,0.0,3.101601734120402,-2.671734193748111,0.8356781499650449
0.017453292519943295,4.1887902047863905,1.5707963267948966,3.059468702957548,-2.182090001697168,0.22516888145789596
0.017453292519943295,4.4505895925855405,0.0,3.102450321876869,-2.6090126285536837,0.8491804410212238
0.017453292519943295,4.4505895925855405,1.5707963267948966,3.066784460971668,-1.4416320785579495,0.22761660452928298
0.017453292519943295,4.71238898038469,0.0,3.103774467928358,-2.570665977309465,0.8549112806794632
0.017453292519943295,4.71238898038469,1.5707963267948966,3.03749819178016,-0.8407560974564988,0.22557100187302442
0.017453292519943295,4.974188368183839,0.0,3.1051169499444122,-2.5682753378591805,0.8529973837697276
0.017453292519943295,4.974188368183839,1.5707963267948966,2.9882840902281242,-0.5297346094677171,0.21862419033583635
0.017453292519943295,5.235987755982989,0.0,3.105918958389817,-2.6149747342434284,0.843846888120114
0.017453292519943295,5.235987755982989,1.5707963267948966,2.930186720825686,-0.35434076470402104,0.20775528337926813
